Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
17,5,4,1,"['interferon beta', 'CD86 antigen', 'interleukin 2 receptor alpha', 'phenylpyruvate tautomerase [EC:5.3.2.1]']",['Limosilactobacillus'],0.6520308,0.09293608,2,0.05,60,50,100,0.1,10
18,5,4,1,"['interferon gamma receptor 1', 'hepatocyte growth factor', 'interleukin 11 receptor alpha', 'C-X-C motif chemokine 16']",['Erysipelotrichia'],0.28560287,0.12493319,2,0.05,60,50,100,0.1,10
19,2,1,1,['C-C motif chemokine 5'],['Finegoldia'],0.6479481,0.04779581,2,0.05,60,50,100,0.1,10
20,6,3,3,"['integrin alpha M', 'macrophage colony-stimulating factor 1', 'FMS-like tyrosine kinase 1 [EC:2.7.10.1]']","['Lactobacillales', 'Anaerofustis', 'Anaerosomatales']",0.53940773,0.09030037,2,0.05,60,50,100,0.1,10
21,2,2,0,"['interferon receptor 2', 'interleukin 15']",[],0.89184725,0.01487615,2,0.05,60,50,100,0.1,10
22,3,3,0,"['adenomatosis polyposis coli protein', 'ankyrin-3', 'deleted in malignant brain tumors 1 protein']",[],0.5033186,0.060725067,2,0.05,60,50,100,0.1,10
23,4,2,2,"['integrin beta 2', 'PPAR signaling pathway']","['Faecalimonas', 'Amedibacillus']",0.65150046,0.06245368,2,0.05,60,50,100,0.1,10
24,2,1,1,['beta-glucuronidase [EC:3.2.1.31]'],['Oculatellaceae'],0.9297315,0.013565348,2,0.05,60,50,100,0.1,10
25,2,2,0,"['interleukin 10', 'cullin 2']",[],0.7785975,0.028208572,2,0.05,60,50,100,0.1,10
26,3,2,1,"['C-C motif chemokine 2', 'macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1]']",['Ligilactobacillus'],0.6215582,0.04256766,2,0.05,60,50,100,0.1,10
27,2,1,1,['interferon alpha'],['Akkermansiaceae'],0.592221,0.04332704,2,0.05,60,50,100,0.1,10
28,3,1,2,['C-X-C chemokine receptor type 4'],"['Anaerobium', 'Pseudobacteroides']",0.7559309,0.03251974,2,0.05,60,50,100,0.1,10
29,3,1,2,['interleukin 4'],"['Bacillaceae', 'Varibaculum']",0.8358038,0.027447639,2,0.05,60,50,100,0.1,10
30,2,1,1,['CD80 antigen'],['Flintibacter'],0.8021257,0.025689108,2,0.05,60,50,100,0.1,10
31,2,2,0,"['proto-oncogene tyrosine-protein kinase Kit [EC:2.7.10.1]', 'Porphyrin metabolism']",[],0.56147265,0.046610713,2,0.05,60,50,100,0.1,10
32,3,3,0,"['interleukin 2 receptor gamma', 'toll-like receptor 1', 'Tyrosine metabolism']",[],0.62701136,0.058390874,2,0.05,60,50,100,0.1,10
33,7,4,3,"['granulocyte-macrophage colony-stimulating factor', 'anti-mullerian hormone', 'interleukin 15 receptor alpha', 'interleukin 22 receptor alpha 2']","['Segatella', 'Niallia', 'Curtanaerobium']",0.20044316,0.14270972,2,0.05,60,50,100,0.1,10
34,6,2,4,"['glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]', 'interleukin 1 receptor-like 1']","['Eggerthellaceae', 'Eggerthellales', 'Caproiciproducens', 'Anaerosomataceae']",0.30208072,0.10174822,2,0.05,60,50,100,0.1,10
35,2,1,1,['Metabolic pathways'],['Actinomycetaceae'],0.7113549,0.043264672,2,0.05,60,50,100,0.1,10
36,6,2,4,"['neutrophil cytosolic factor 2', 'intercellular adhesion molecule 3']","['Roseburia', 'Lentihominibacter', 'Anaerotaenia', 'Negativicoccus']",0.29161552,0.119624645,2,0.05,60,50,100,0.1,10
37,2,2,0,"['C-X-C motif chemokine 10', 'motilin']",[],0.7887342,0.037372626,2,0.05,60,50,100,0.1,10
38,2,2,0,"['Hematopoietic cell lineage', 'NF-kappa B signaling pathway']",[],0.9374838,0.019350844,2,0.05,60,50,100,0.1,10
39,3,3,0,"['C-C chemokine receptor type 5', 'interleukin 17D', 'Collecting duct acid secretion']",[],0.70041066,0.05764825,2,0.05,60,50,100,0.1,10
40,2,2,0,"['low affinity immunoglobulin gamma Fc receptor III', 'CD68 antigen']",[],0.62987113,0.038927894,2,0.05,60,50,100,0.1,10
41,5,4,1,"['interleukin 6 receptor', 'activin receptor type-1 [EC:2.7.11.30]', 'runt-related transcription factor 3', 'Nucleotide metabolism']",['Barnesiellaceae'],0.643658,0.08028857,2,0.05,60,50,100,0.1,10
42,2,2,0,"['adiponectin', 'anti-mullerian hormone receptor type-2 [EC:2.7.11.30]']",[],0.5483762,0.041362435,2,0.05,60,50,100,0.1,10
43,2,1,1,['interleukin 23 subunit alpha'],['Stecheria'],0.8912742,0.013628977,2,0.05,60,50,100,0.1,10
44,2,1,1,['interleukin 4 receptor'],['Pseudoclavibacter'],0.68508184,0.033633403,2,0.05,60,50,100,0.1,10
45,5,1,4,['neutrophil cytosolic factor 4'],"['Acholeplasmataceae', 'Caproicibacterium', 'Methanobacteriaceae', 'Anaerotalea']",0.5819272,0.08239844,2,0.05,60,50,100,0.1,10
46,2,2,0,"['plasminogen activator inhibitor 1', 'toll-like receptor 5']",[],0.8917383,0.014748455,2,0.05,60,50,100,0.1,10
47,5,3,2,"['C-C motif chemokine 3', 'lymphotoxin beta (TNF superfamily, member 3)', 'tumor necrosis factor receptor superfamily member 4']","['Hominimerdicola', 'Bacillales_Incertae Sedis XI']",0.59376967,0.053937066,2,0.05,60,50,100,0.1,10
48,4,3,1,"['fatty acid synthase, animal type [EC:2.3.1.85]', 'interleukin 13', 'tumor necrosis factor receptor superfamily member 25']",['Leptotrichia'],0.67220473,0.051116798,2,0.05,60,50,100,0.1,10
49,5,3,2,"['interleukin 7 receptor', 'inhibin beta C chain', 'Pentose and glucuronate interconversions']","['Cryptobacterium', 'Senegalimassilia']",0.35236874,0.10766939,2,0.05,60,50,100,0.1,10
50,3,3,0,"['toll-like receptor 3', 'interleukin 2 receptor beta', 'activin receptor type-1B [EC:2.7.11.30]']",[],0.8188214,0.032544844,2,0.05,60,50,100,0.1,10
51,3,3,0,"['interleukin 6 signal transducer', 'C-X-C motif chemokine 12', 'Glycosaminoglycan degradation']",[],0.69557565,0.046254188,2,0.05,60,50,100,0.1,10
52,3,3,0,"['claudin', 'lymphotoxin alpha (TNF superfamily, member 1)', 'Sulfur metabolism']",[],0.74425936,0.05526771,2,0.05,60,50,100,0.1,10
53,2,1,1,['ubiquitin carboxyl-terminal hydrolase CYLD [EC:3.4.19.12]'],['Anaerostipes'],0.6332636,0.03376968,2,0.05,60,50,100,0.1,10
54,3,2,1,"['defensin, alpha', 'C-C motif chemokine 21']",['Rubneribacter'],0.43091735,0.05333653,2,0.05,60,50,100,0.1,10
55,4,2,2,"['alpha-N-acetylneuraminate alpha-2,8-sialyltransferase (sialyltransferase 8A) [EC:2.4.3.8]', 'bone morphogenetic protein 7']","['Chitinophagaceae', 'Paludibacter']",0.7764902,0.065421,2,0.05,60,50,100,0.1,10
56,2,2,0,"['C-C chemokine receptor type 3', 'interleukin 36 alpha']",[],0.8580181,0.024500785,2,0.05,60,50,100,0.1,10
57,4,1,3,['acyl-CoA 6-desaturase (Delta-6 desaturase) [EC:1.14.19.3]'],"['Filifactor', 'Cellulosibacter', 'Aggregatibacter']",0.6186445,0.09142176,2,0.05,60,50,100,0.1,10
58,4,3,1,"['toll-like receptor 6', 'interferon lambda receptor 1', 'Base excision repair']",['Thomasclavelia'],0.6035017,0.07384249,2,0.05,60,50,100,0.1,10
59,5,1,4,['C-C motif chemokine 20'],"['Rhodospirillales', 'Guggenheimella', 'Eubacteriales_incertae_sedis_XII', 'Cuneatibacter']",0.8217457,0.073680334,2,0.05,60,50,100,0.1,10
60,4,2,2,"['toll-like receptor 9', 'galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]']","['Prevotellamassilia', 'Lancefieldella']",0.51082736,0.06677947,2,0.05,60,50,100,0.1,10
61,6,1,5,['C-X3-C motif chemokine 1'],"['Pseudomonadota', 'Betaproteobacteria', 'Burkholderiales', 'Intestinibacillus', 'Drancourtella']",0.38720807,0.09439916,2,0.05,60,50,100,0.1,10
62,2,1,1,['tumor necrosis factor receptor superfamily member 13C'],['Fusobacteriia'],0.38791013,0.049815822,2,0.05,60,50,100,0.1,10
63,2,1,1,['Intestinal immune network for IgA production'],['Mediterraneibacter'],0.83922243,0.018526645,2,0.05,60,50,100,0.1,10
64,3,2,1,"['interleukin 1 receptor type II', 'cytokine receptor common subunit beta']",['Ructibacterium'],0.62327415,0.04770131,2,0.05,60,50,100,0.1,10
65,2,2,0,"['Human T-cell leukemia virus 1 infection', 'Salmonella infection']",[],0.7823294,0.032304775,2,0.05,60,50,100,0.1,10
66,2,2,0,"['C-C motif chemokine 15/23', 'bone morphogenetic protein 2']",[],0.87488055,0.03527977,2,0.05,60,50,100,0.1,10
67,2,2,0,"['somatostatin', 'Biosynthesis of cofactors']",[],0.70788074,0.04308359,2,0.05,60,50,100,0.1,10
68,6,5,1,"['FMS-like tyrosine kinase 4 [EC:2.7.10.1]', 'tumor necrosis factor receptor superfamily member 14', 'C-C chemokine receptor type 9', 'C-C chemokine receptor type 7', 'interleukin 22 receptor alpha 1']",['Cyanobacteriota'],0.7159745,0.09890876,2,0.05,60,50,100,0.1,10
69,4,2,2,"['beta-2-microglobulin', 'Phenylalanine metabolism']","['Megasphaera', 'Carnobacteriaceae']",0.57030654,0.061303798,2,0.05,60,50,100,0.1,10
70,4,3,1,"['MHC class II transactivator [EC:2.7.11.1]', 'interleukin 22', 'C-X-C motif chemokine 9']",['Fusobacteriota'],0.67338604,0.059274957,2,0.05,60,50,100,0.1,10
71,2,2,0,"['Herpes simplex virus 1 infection', 'Fc gamma R-mediated phagocytosis']",[],0.5815227,0.03740974,2,0.05,60,50,100,0.1,10
72,2,1,1,['C-C motif chemokine 22'],['Thermophilibacter'],0.70164543,0.043890245,2,0.05,60,50,100,0.1,10
73,2,1,1,['C-C motif chemokine 25'],['Metaprevotella'],0.90779376,0.015553149,2,0.05,60,50,100,0.1,10
74,2,2,0,"['Human cytomegalovirus infection', 'Measles']",[],0.92874897,0.012355797,2,0.05,60,50,100,0.1,10
75,3,3,0,"['Necroptosis', 'Neutrophil extracellular trap formation', 'Th1 and Th2 cell differentiation']",[],0.6421929,0.07715066,2,0.05,60,50,100,0.1,10
76,2,1,1,['nucleotide-binding oligomerization domain-containing protein 1'],['Gammaproteobacteria'],0.7173176,0.043760106,2,0.05,60,50,100,0.1,10
77,2,1,1,['receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]'],['Peptidiphaga'],0.69756967,0.0375257,2,0.05,60,50,100,0.1,10
78,2,1,1,['C-C motif chemokine 19'],['Pigmentiphaga'],0.8801346,0.015339166,2,0.05,60,50,100,0.1,10
79,2,2,0,"['C-C motif chemokine 17', 'interleukin 17C']",[],0.94230926,0.007039726,2,0.05,60,50,100,0.1,10
80,3,2,1,"['C1GALT1-specific chaperone 1', 'Cysteine and methionine metabolism']",['Enterobacterales'],0.86060697,0.042528283,2,0.05,60,50,100,0.1,10
81,2,1,1,['interleukin 17A'],['Gallintestinimicrobium'],0.7119146,0.024888728,2,0.05,60,50,100,0.1,10
82,3,2,1,"['interleukin 21 receptor', 'Folate biosynthesis']",['Weissella'],0.69617265,0.042079408,2,0.05,60,50,100,0.1,10
83,2,1,1,['RAR-related orphan receptor alpha'],['Paratractidigestivibacter'],0.6797674,0.048757367,2,0.05,60,50,100,0.1,10
84,4,3,1,"['CX3C chemokine receptor 1', 'thymic stromal-derived lymphopoietin receptor', 'MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 1']",['Enorma'],0.84017813,0.05433052,2,0.05,60,50,100,0.1,10
85,6,1,5,['potassium intermediate/small conductance calcium-activated channel subfamily N member 4'],"['Companilactobacillus', 'Xiamenia', 'Ellagibacter', 'Massilimicrobiota', 'Enterococcaceae']",0.4431025,0.08938321,2,0.05,60,50,100,0.1,10
86,3,3,0,"['Transcriptional misregulation in cancer', 'Neurotrophin signaling pathway', 'Melanoma']",[],0.5920422,0.050911386,2,0.05,60,50,100,0.1,10
87,3,2,1,"['C-C motif chemokine 7', 'Virion - Lassa virus and SFTS virus']",['Verrucomicrobiales'],0.5693033,0.08263875,2,0.05,60,50,100,0.1,10
88,2,2,0,"['Fluid shear stress and atherosclerosis', 'Inflammatory mediator regulation of TRP channels']",[],0.96840644,0.0054575456,2,0.05,60,50,100,0.1,10
89,3,1,2,['ghrelin'],"['Odoribacter', 'Lutispora']",0.6574852,0.058969945,2,0.05,60,50,100,0.1,10
90,2,1,1,['interleukin 20 receptor beta'],['Turicimonas'],0.70502263,0.049618114,2,0.05,60,50,100,0.1,10
91,2,2,0,"['Pertussis', 'Parkinson disease']",[],0.7907314,0.042609394,2,0.05,60,50,100,0.1,10
92,4,3,1,"['granulocyte-macrophage colony-stimulating factor receptor alpha', 'MFS transporter, OCT family, solute carrier family 22 (organic cation transporter), member 4/5', 'tumor necrosis factor receptor superfamily member 17']",['Megamonas'],0.7001264,0.05207372,2,0.05,60,50,100,0.1,10
93,2,1,1,['toll-like receptor 7'],['Parasutterella'],0.7408348,0.032608945,2,0.05,60,50,100,0.1,10
94,2,2,0,"['interleukin 20', 'interleukin 20 receptor alpha']",[],0.76305497,0.022220582,2,0.05,60,50,100,0.1,10
95,5,5,0,"['autophagy-related protein 16-1', 'Insulin secretion', 'Drug metabolism - other enzymes', 'Spliceosome', 'Mineral absorption']",[],0.68400794,0.09047629,2,0.05,60,50,100,0.1,10
96,2,1,1,['Thy-1 cell surface antigen'],['Sphingomonadales'],0.7666431,0.043925,2,0.05,60,50,100,0.1,10
97,5,1,4,['C-X-C motif chemokine 14'],"['Flavobacteriales', 'Aeromonadales', 'Absicoccus', 'Mediterranea']",0.36340475,0.09169838,2,0.05,60,50,100,0.1,10
98,7,1,6,['C-X-C chemokine receptor type 3'],"['Hallella', 'Heliobacteriaceae', 'Lysinibacillus', 'Paenibacillus', 'Faecalitalea', 'Oligella']",0.5666811,0.11476229,2,0.05,60,50,100,0.1,10
99,2,1,1,['receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]'],['Aminivibrio'],0.7922125,0.017684102,2,0.05,60,50,100,0.1,10
100,3,1,2,['nucleotide-binding oligomerization domain-containing protein 2'],"['Caryophanales', 'Fournierella']",0.4507155,0.08558121,2,0.05,60,50,100,0.1,10
101,2,1,1,['interferon omega'],['Paraeggerthella'],0.769498,0.025469212,2,0.05,60,50,100,0.1,10
102,2,2,0,"['HIF-1 signaling pathway', 'Rap1 signaling pathway']",[],0.6295848,0.035778202,2,0.05,60,50,100,0.1,10
103,3,2,1,"['interleukin 19', 'Glycosphingolipid biosynthesis - globo and isoglobo series']",['Akkermansia'],0.6591223,0.06635937,2,0.05,60,50,100,0.1,10
104,2,1,1,['B-lymphocyte antigen CD19'],['Peptostreptococcus'],0.76355726,0.022000888,2,0.05,60,50,100,0.1,10
105,2,2,0,"['solute carrier family 4 (sodium bicarbonate cotransporter), member 4', 'Maturity onset diabetes of the young']",[],0.8242711,0.018982995,2,0.05,60,50,100,0.1,10
106,2,2,0,"['growth differentiation factor 5', 'tumor necrosis factor receptor superfamily member 13B']",[],0.89685583,0.022942897,2,0.05,60,50,100,0.1,10
107,3,3,0,"['ubiquitin-like modifier-activating enzyme ATG7', 'RIG-I-like receptor signaling pathway', 'Viral life cycle - HIV-1']",[],0.81547004,0.06633861,2,0.05,60,50,100,0.1,10
108,2,2,0,"['interleukin 18 receptor 1', 'NACHT, LRR and PYD domains-containing protein 12']",[],0.6984125,0.029667305,2,0.05,60,50,100,0.1,10
109,4,1,3,['neprilysin [EC:3.4.24.11]'],"['Erysipelotrichaceae', 'Campylobacterota', 'Anaerobacterium']",0.39211237,0.097436786,2,0.05,60,50,100,0.1,10
110,3,2,1,"['mitogen-activated protein kinase kinase kinase 8 [EC:2.7.11.25]', 'Biosynthesis of amino acids']",['Mordavella'],0.5615222,0.046881206,2,0.05,60,50,100,0.1,10
111,2,1,1,['interleukin 26'],['Breznakia'],0.75167227,0.04116106,2,0.05,60,50,100,0.1,10
112,2,2,0,"['Hepatitis B', 'Non-alcoholic fatty liver disease']",[],0.9207253,0.014268009,2,0.05,60,50,100,0.1,10
113,4,4,0,"['Autophagy - animal', 'VEGF signaling pathway', 'Thyroid cancer', 'Cocaine addiction']",[],0.40248087,0.06539789,2,0.05,60,50,100,0.1,10
114,2,1,1,['tumor necrosis factor receptor superfamily member 27'],['Succinivibrio'],0.73746896,0.022941958,2,0.05,60,50,100,0.1,10
115,3,3,0,"['heterogeneous nuclear ribonucleoprotein A1/A3', 'Glycosphingolipid biosynthesis - lacto and neolacto series', 'nuclear receptor subfamily 1 group D member 2']",[],0.45283738,0.07362124,2,0.05,60,50,100,0.1,10
116,2,2,0,"['PD-L1 expression and PD-1 checkpoint pathway in cancer', 'B cell receptor signaling pathway']",[],0.60341775,0.03636106,2,0.05,60,50,100,0.1,10
117,2,2,0,"['galactoside 3(4)-fucosyltransferase 3 [EC:2.4.1.65]', 'solute carrier family 26 (sulfate anion transporter), member 2']",[],0.9188689,0.016875334,2,0.05,60,50,100,0.1,10
118,2,2,0,"['Hepatitis C', 'Non-small cell lung cancer']",[],0.58804214,0.03891769,2,0.05,60,50,100,0.1,10
119,2,1,1,['semenogelase [EC:3.4.21.77]'],['Mesosutterella'],0.65064967,0.043636825,2,0.05,60,50,100,0.1,10
120,2,2,0,"['Gastric cancer', 'Parathyroid hormone synthesis, secretion and action']",[],0.856524,0.03599006,2,0.05,60,50,100,0.1,10
121,3,3,0,"['MicroRNAs in cancer', 'FoxO signaling pathway', 'p53 signaling pathway']",[],0.6010964,0.056184635,2,0.05,60,50,100,0.1,10
122,2,1,1,['inhibin beta A chain'],['Albibacterium'],0.62380165,0.035911005,2,0.05,60,50,100,0.1,10
123,2,2,0,"['Chemical carcinogenesis - reactive oxygen species', 'Pancreatic cancer']",[],0.6520529,0.041126546,2,0.05,60,50,100,0.1,10
124,2,1,1,['T-cell surface glycoprotein CD2'],['Velocimicrobium'],0.5821794,0.03826471,2,0.05,60,50,100,0.1,10
125,4,1,3,['tumor necrosis factor receptor superfamily member 11B'],"['Hoministercoradaptatus', 'Psychrobacillus', 'Carnobacterium']",0.67347753,0.05568666,2,0.05,60,50,100,0.1,10
126,3,3,0,"['Regulation of actin cytoskeleton', 'Apelin signaling pathway', 'Thyroid hormone signaling pathway']",[],0.50198483,0.051434353,2,0.05,60,50,100,0.1,10
127,2,2,0,"['Acute myeloid leukemia', 'Carbohydrate digestion and absorption']",[],0.45531535,0.049557738,2,0.05,60,50,100,0.1,10
128,2,1,1,['SEL1 protein'],['Faecalibacillus'],0.9484565,0.0075384956,2,0.05,60,50,100,0.1,10
129,2,2,0,"['T cell receptor signaling pathway', 'Diabetic cardiomyopathy']",[],0.74690396,0.036062308,2,0.05,60,50,100,0.1,10
130,4,4,0,"['Wnt signaling pathway', 'Autophagy - other', 'Fc epsilon RI signaling pathway', 'GABAergic synapse']",[],0.7712008,0.06922289,2,0.05,60,50,100,0.1,10
131,2,1,1,['interleukin 9 receptor'],['Veillonellales'],0.5594927,0.04409198,2,0.05,60,50,100,0.1,10
132,6,1,5,['C-C chemokine receptor type 2'],"['Campylobacteraceae', 'Campylobacterales', 'Sphingobacteriia', 'Koleobacterales', 'Thermanaerosceptrum']",0.46050704,0.08027512,2,0.05,60,50,100,0.1,10
133,4,4,0,"['Colorectal cancer', 'Apoptosis - multiple species', 'Glioma', 'Central carbon metabolism in cancer']",[],0.7917508,0.06117025,2,0.05,60,50,100,0.1,10
134,2,2,0,"['Small cell lung cancer', 'Platinum drug resistance']",[],0.7875631,0.037145127,2,0.05,60,50,100,0.1,10
135,2,1,1,['Lysosome'],['Muribaculum'],0.9572693,0.0102163935,2,0.05,60,50,100,0.1,10
136,2,2,0,"['Ferroptosis', 'NACHT, LRR and PYD domains-containing protein 6']",[],0.6939696,0.044927005,2,0.05,60,50,100,0.1,10
137,2,2,0,"['Phospholipase D signaling pathway', 'Bladder cancer']",[],0.5483604,0.042337887,2,0.05,60,50,100,0.1,10
138,2,2,0,"['Choline metabolism in cancer', 'Dopaminergic synapse']",[],0.7633287,0.02865427,2,0.05,60,50,100,0.1,10
139,2,1,1,['interferon regulatory factor 5'],['Pseudoramibacter'],0.70290303,0.029881345,2,0.05,60,50,100,0.1,10
140,2,1,1,['hepatocyte growth factor-like protein'],['Oribacterium'],0.9476781,0.0081595555,2,0.05,60,50,100,0.1,10
141,2,1,1,['ATF-like basic leucine zipper transcriptional factor'],['Sporofaciens'],0.49659127,0.04778429,2,0.05,60,50,100,0.1,10
142,2,2,0,"['Thyroid hormone synthesis', 'Proteasome']",[],0.7025077,0.045800235,2,0.05,60,50,100,0.1,10
143,2,2,0,"['mTOR signaling pathway', 'ErbB signaling pathway']",[],0.8781353,0.044351067,2,0.05,60,50,100,0.1,10
144,2,2,0,"['Cytoskeleton in muscle cells', 'Vibrio cholerae infection']",[],0.7734251,0.03447806,2,0.05,60,50,100,0.1,10
145,2,1,1,['tumor necrosis factor receptor superfamily member 10C'],['Pusillibacter'],0.6397207,0.032512892,2,0.05,60,50,100,0.1,10
146,2,1,1,['neuropeptide W'],['Aestuariispira'],0.7360344,0.041685767,2,0.05,60,50,100,0.1,10
147,3,1,2,['leucine-rich repeat kinase 2 [EC:2.7.11.1]'],"['Suilimivivens', 'Tissierellales']",0.8716984,0.033783987,2,0.05,60,50,100,0.1,10
148,3,2,1,"['tumor necrosis factor receptor superfamily member 6B', 'alpha-Linolenic acid metabolism']",['Paeniclostridium'],0.6203473,0.04776098,2,0.05,60,50,100,0.1,10
149,2,1,1,['Carbon metabolism'],['Campylobacteria'],0.5199716,0.046601914,2,0.05,60,50,100,0.1,10
150,2,2,0,"['Longevity regulating pathway - multiple species', 'Ovarian steroidogenesis']",[],0.8672545,0.026508393,2,0.05,60,50,100,0.1,10
151,2,2,0,"['Type II diabetes mellitus', 'Oocyte meiosis']",[],0.90270555,0.029869366,2,0.05,60,50,100,0.1,10
152,2,2,0,"['GnRH secretion', 'Glutamatergic synapse']",[],0.84964347,0.026024014,2,0.05,60,50,100,0.1,10
153,3,1,2,['free fatty acid receptor 2'],"['Prolixibacteraceae', 'Koleobacteraceae']",0.4100778,0.080431305,2,0.05,60,50,100,0.1,10
154,6,1,5,['Glycolysis / Gluconeogenesis'],"['Laedolimicola', 'Campylobacter', 'Ruthenibacterium', 'Falcatimonas', 'Cloacibacillus']",0.35716236,0.08368588,2,0.05,60,50,100,0.1,10
155,3,0,3,[],"['Bacillota', 'Clostridia', 'Ruminococcoides']",0.7592075,0.06470801,2,0.05,60,50,100,0.1,10
156,2,0,2,[],"['Coriobacteriales', 'Dysosmobacter']",0.86731356,0.023978347,2,0.05,60,50,100,0.1,10
157,2,0,2,[],"['Coriobacteriaceae', 'Flavonifractor']",0.8314827,0.013051248,2,0.05,60,50,100,0.1,10
158,4,0,4,[],"['Sellimonas', 'Odoribacteraceae', 'Caproicibacter', 'Butyricimonas']",0.5901387,0.08154865,2,0.05,60,50,100,0.1,10
159,2,0,2,[],"['Phocaeicola', 'Gracilibacteraceae']",0.5673548,0.043968726,2,0.05,60,50,100,0.1,10
160,2,0,2,[],"['Sutterellaceae', 'Lactococcus']",0.38041562,0.047907207,2,0.05,60,50,100,0.1,10
161,2,0,2,[],"['Atopobiaceae', 'Actinotignum']",0.82575476,0.039112136,2,0.05,60,50,100,0.1,10
162,2,0,2,[],"['Hydrogeniiclostridium', 'Brotolimicola']",0.6181438,0.038426764,2,0.05,60,50,100,0.1,10
163,2,0,2,[],"['Papillibacter', 'Aminipila']",0.8834974,0.04623525,2,0.05,60,50,100,0.1,10
164,2,0,2,[],"['Collinsella', 'Kocuria']",0.7639312,0.03993127,2,0.05,60,50,100,0.1,10
165,2,0,2,[],"['Adlercreutzia', 'Acetanaerobacterium']",0.88879037,0.012540917,2,0.05,60,50,100,0.1,10
166,3,0,3,[],"['Terriglobia', 'Desulfovibrionales', 'Desulfovibrio']",0.6301491,0.045343805,2,0.05,60,50,100,0.1,10
167,2,0,2,[],"['Massiliimalia', 'Proteinivoraceae']",0.8666245,0.019513575,2,0.05,60,50,100,0.1,10
168,2,0,2,[],"['Eubacteriaceae', 'Gemella']",0.5835832,0.03824932,2,0.05,60,50,100,0.1,10
169,3,0,3,[],"['Colidextribacter', 'Tepidibaculum', 'Petroclostridium']",0.7942751,0.08517236,2,0.05,60,50,100,0.1,10
170,4,0,4,[],"['Leptotrichiaceae', 'Pseudomonas', 'Paramuribaculum', 'Fusicatenibacter']",0.8534831,0.049552936,2,0.05,60,50,100,0.1,10
171,2,0,2,[],"['Bryobacterales', 'Mannheimia']",0.75577486,0.021121183,2,0.05,60,50,100,0.1,10
