Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
10,25,24,1,"['transcription factor AP-1', 'inhibitor of nuclear factor kappa-B kinase subunit gamma', 'Myc proto-oncogene protein', 'tumor necrosis factor receptor superfamily member 6', 'MicroRNAs in cancer', 'interferon receptor 1', 'tumor necrosis factor receptor superfamily member 16', 'Chemical carcinogenesis - reactive oxygen species', 'interleukin 3', 'leptin', 'activin receptor type-2A [EC:2.7.11.30]', 'Adherens junction', 'Tight junction', 'Bacterial invasion of epithelial cells', 'Virion - Hepatitis viruses', 'Mitophagy - animal', 'Basal cell carcinoma', 'Virion - Ebolavirus, Lyssavirus and Morbillivirus', 'Motor proteins', 'Glucagon signaling pathway', 'Basal transcription factors', 'ATP-dependent chromatin remodeling', 'GABAergic synapse', 'Virion - Rotavirus']",['Fructilactobacillus'],-0.027112227,0.5387373,2,0.1,20,4,100,10,10
11,7,5,2,"['TGF-beta signaling pathway', 'CD28 antigen', 'C-C chemokine receptor type 5', 'interleukin 6 receptor', 'lymphotoxin beta receptor TNFR superfamily member 3']","['Parabacteroides', 'Staphylococcus']",0.4994289,0.16605881,2,0.1,20,4,100,10,10
12,23,23,0,"['epidermal growth factor receptor [EC:2.7.10.1]', 'Breast cancer', 'Longevity regulating pathway', 'Chemical carcinogenesis - receptor activation', 'Endocrine resistance', 'ErbB signaling pathway', 'Glioma', 'Parathyroid hormone synthesis, secretion and action', 'Type II diabetes mellitus', 'Spinocerebellar ataxia', 'Platelet activation', 'Progesterone-mediated oocyte maturation', 'GnRH signaling pathway', 'Cholinergic synapse', 'Gap junction', 'Alcoholism', 'Regulation of lipolysis in adipocytes', 'Adrenergic signaling in cardiomyocytes', 'Glutamatergic synapse', 'Circadian entrainment', 'Long-term depression', 'Vascular smooth muscle contraction', 'Retrograde endocannabinoid signaling']",[],-0.010779861,0.50600624,2,0.1,20,4,100,10,10
13,12,12,0,"['Herpes simplex virus 1 infection', 'Chagas disease', 'Th1 and Th2 cell differentiation', 'Measles', 'Epstein-Barr virus infection', 'Amoebiasis', 'Leishmaniasis', 'Yersinia infection', 'Natural killer cell mediated cytotoxicity', 'toll-like receptor 9', 'Calcium signaling pathway', 'Antifolate resistance']",[],0.58437043,0.23327896,2,0.1,20,4,100,10,10
14,2,2,0,"['apoptosis regulator BAX', 'Hypertrophic cardiomyopathy']",[],0.43718377,0.08164946,2,0.1,20,4,100,10,10
15,33,25,8,"['Signaling pathways regulating pluripotency of stem cells', 'Hippo signaling pathway', 'transforming growth factor beta-2', 'interleukin 10', 'integrin alpha L', 'RIG-I-like receptor signaling pathway', 'interleukin 18', 'toll-like receptor 3', 'macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1]', 'CASP8 and FADD-like apoptosis regulator', 'C-C chemokine receptor type 8', 'Wnt signaling pathway', 'Bile secretion', 'NLR family member X1', 'Cushing syndrome', 'thrombopoietin receptor', 'interleukin 27 subunit alpha', 'receptor-interacting serine/threonine-protein kinase 3 [EC:2.7.11.1]', 'cullin 2', 'activin receptor type-1B [EC:2.7.11.30]', 'interleukin 22 receptor alpha 1', 'bestrophin-2', 'aquaporin-8', 'Virion - Lassa virus and SFTS virus', 'Vibrio cholerae infection']","['Actinobacteria', 'Bifidobacteriaceae', 'Longibaculum', 'Pseudoclavibacter', 'Microbacteriaceae', 'Scardovia', 'Schaalia', 'Priestia']",-0.32977232,0.73017603,2,0.1,20,4,100,10,10
16,2,2,0,"['apoptosis regulator Bcl-2', 'FMS-like tyrosine kinase 4 [EC:2.7.10.1]']",[],0.9006368,0.01641375,2,0.1,20,4,100,10,10
17,17,17,0,"['Kaposi sarcoma-associated herpesvirus infection', 'Salmonella infection', 'Alcoholic liver disease', 'interferon gamma', 'TGF-beta receptor type-1 [EC:2.7.11.30]', 'transforming growth factor beta-3', 'tumor necrosis factor receptor superfamily member 10A/B', 'TGF-beta receptor type-2 [EC:2.7.11.30]', 'granulocyte-macrophage colony-stimulating factor', 'T-cell surface glycoprotein CD4', 'cAMP signaling pathway', 'toll-like receptor 7', 'RAR-related orphan receptor alpha', 'interleukin 3 receptor alpha', 'Circadian rhythm', 'Cell cycle', 'Fatty acid biosynthesis']",[],0.1560523,0.5066078,2,0.1,20,4,100,10,10
18,2,2,0,"['baculoviral IAP repeat-containing protein 2/3', 'Autophagy - other']",[],0.8053707,0.043364413,2,0.1,20,4,100,10,10
19,3,3,0,"['insulin-like growth factor 1', 'Estrogen signaling pathway', 'Oocyte meiosis']",[],0.5245842,0.09218492,2,0.1,20,4,100,10,10
20,16,15,1,"['Coronavirus disease - COVID-19', 'cyclin-dependent kinase inhibitor 1A', 'Osteoclast differentiation', 'Pertussis', 'transforming growth factor beta-1', 'tumor necrosis factor receptor superfamily member 1A', 'Malaria', 'lymphotoxin alpha (TNF superfamily, member 1)', 'Viral myocarditis', 'Endocytosis', 'interleukin 2 receptor gamma', 'interleukin 12 receptor beta-2', 'ECM-receptor interaction', 'forkhead box P3', 'Virion - Human immunodeficiency virus']",['Mycobacteriales'],0.011195229,0.45462528,2,0.1,20,4,100,10,10
21,2,2,0,"['Fluid shear stress and atherosclerosis', 'E3 ubiquitin-protein ligase RNF31 [EC:2.3.2.31]']",[],0.53733516,0.06419864,2,0.1,20,4,100,10,10
22,20,7,13,"['interleukin 1 beta', 'myeloid differentiation primary response protein MyD88', 'C-C motif chemokine 2', 'mitogen-activated protein kinase kinase kinase 8 [EC:2.7.11.25]', 'B-lymphocyte antigen CD19', 'integrin alpha X', 'interleukin 11 receptor alpha']","['Ihubacter', 'Clostridiaceae 4', 'Ruminococcoides', 'Robinsoniella', 'Anaerotaenia', 'Hydrogenoanaerobacterium', 'Methanomassiliicoccus', 'Anaerovibrio', 'Tissierellales', 'Methanomassiliicoccaceae', 'Thermoplasmata', 'Cloacibacillus', 'Tepidimicrobium']",0.09958573,0.48996907,2,0.1,20,4,100,10,10
23,9,6,3,"['Leukocyte transendothelial migration', 'integrin alpha M', 'beta-2-microglobulin', 'Complement and coagulation cascades', 'tumor necrosis factor receptor superfamily member 1B', 'Biosynthesis of amino acids']","['Anaerobium', 'Olsenella', 'Lachnobacterium']",0.24877214,0.31187338,2,0.1,20,4,100,10,10
24,4,1,3,['beta-glucuronidase [EC:3.2.1.31]'],"['Betaproteobacteria', 'Ichthyobacterium', 'Comamonadaceae']",0.5582094,0.14702517,2,0.1,20,4,100,10,10
25,22,22,0,"['HIF-1 signaling pathway', 'Viral carcinogenesis', 'Gastric cancer', 'Autophagy - animal', 'C-X-C motif chemokine 12', 'Acute myeloid leukemia', 'interleukin 2 receptor beta', 'interleukin 1 receptor type I', 'Prostate cancer', 'FoxO signaling pathway', 'NADPH oxidase 1', 'EGFR tyrosine kinase inhibitor resistance', 'histone deacetylase 6 [EC:3.5.1.98]', 'Sphingolipid signaling pathway', 'Melanoma', 'Oxytocin signaling pathway', 'Dilated cardiomyopathy', 'Thyroid cancer', 'VEGF signaling pathway', 'GnRH secretion', 'Cocaine addiction', 'Amphetamine addiction']",[],0.051367357,0.4378822,2,0.1,20,4,100,10,10
26,2,2,0,"['Ras signaling pathway', 'Renal cell carcinoma']",[],0.7164806,0.033370342,2,0.1,20,4,100,10,10
27,3,3,0,"['nitric-oxide synthase, inducible [EC:1.14.13.39]', 'African trypanosomiasis', 'Arginine and proline metabolism']",[],0.761713,0.07500087,2,0.1,20,4,100,10,10
28,2,2,0,"['interleukin 8', 'interleukin 1 alpha']",[],0.84266746,0.040968493,2,0.1,20,4,100,10,10
29,14,8,6,"['proto-oncogene tyrosine-protein kinase Met [EC:2.7.10.1]', 'transcription initiation factor TFIID TATA-box-binding protein', 'inhibin beta E chain', 'methanethiol oxidase [EC:1.8.3.4]', 'Ferroptosis', 'Cytoskeleton in muscle cells', 'Nitrogen metabolism', 'carbonic anhydrase [EC:4.2.1.1]']","['Micrococcaceae', 'Coprobacter', 'Staphylococcaceae', 'Alloscardovia', 'Lancefieldella', 'Nocardiaceae']",0.2556932,0.3235128,2,0.1,20,4,100,10,10
30,2,2,0,"['Hepatocellular carcinoma', 'erythropoietin']",[],0.9464409,0.010334672,2,0.1,20,4,100,10,10
31,4,4,0,"['interferon alpha', 'fatty acid synthase, animal type [EC:2.3.1.85]', 'mucin-2', 'Hedgehog signaling pathway']",[],0.3811745,0.15318629,2,0.1,20,4,100,10,10
32,4,4,0,"['Efferocytosis', 'breast cancer anti-estrogen resistance 1', 'Ubiquitin mediated proteolysis', 'nuclear receptor subfamily 1 group D member 2']",[],0.52235436,0.13561039,2,0.1,20,4,100,10,10
33,2,2,0,"['PD-L1 expression and PD-1 checkpoint pathway in cancer', 'Diabetic cardiomyopathy']",[],0.8991059,0.026591334,2,0.1,20,4,100,10,10
34,2,1,1,"['alpha-N-acetylneuraminate alpha-2,8-sialyltransferase (sialyltransferase 8A) [EC:2.4.3.8]']",['Hafnia'],0.25676107,0.09734468,2,0.1,20,4,100,10,10
35,7,7,0,"['Human immunodeficiency virus 1 infection', 'Alzheimer disease', 'Small cell lung cancer', 'Growth hormone synthesis, secretion and action', 'Choline metabolism in cancer', 'Apelin signaling pathway', 'B cell receptor signaling pathway']",[],0.44330093,0.2740139,2,0.1,20,4,100,10,10
36,8,7,1,"['adenomatosis polyposis coli protein', 'plasminogen activator inhibitor 1', 'leukemia inhibitory factor receptor', 'liver X receptor beta', 'ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]', 'interleukin 17 receptor C', 'tumor necrosis factor receptor superfamily member 21']",['Corynebacteriaceae'],0.5141249,0.26530617,2,0.1,20,4,100,10,10
37,2,2,0,"['autophagy-related protein 5', 'interleukin 23 receptor']",[],0.7771121,0.044349875,2,0.1,20,4,100,10,10
38,2,2,0,"['toll-like receptor 2', 'Parkinson disease']",[],0.79876107,0.051727768,2,0.1,20,4,100,10,10
39,11,6,5,"['Phagosome', 'interleukin 13', 'fms-related tyrosine kinase 3 ligand', 'ubiquitin-like modifier-activating enzyme ATG7', 'Fatty acid metabolism', 'dual oxidase [EC:1.6.3.1 1.11.1.-]']","['Peptostreptococcaceae', 'Odoribacter', 'Campylobacterales', 'Sporofaciens', 'Paeniclostridium']",0.4245436,0.33506635,2,0.1,20,4,100,10,10
40,11,6,5,"['glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]', 'anti-mullerian hormone', 'Systemic lupus erythematosus', 'Antigen processing and presentation', 'Thyroid hormone synthesis', 'Carbon metabolism']","['Roseburia', 'Cellulosilyticum', 'Sphingobacteriales', 'Sphingobacteriia', 'Peptostreptococcus']",0.63118625,0.19702335,2,0.1,20,4,100,10,10
41,2,2,0,"['Pathways of neurodegeneration - multiple diseases', 'Fc gamma R-mediated phagocytosis']",[],0.75071216,0.06805438,2,0.1,20,4,100,10,10
42,4,3,1,"['interleukin 12B', 'C-X-C chemokine receptor type 4', 'cytotoxic T-lymphocyte-associated protein 4']",['Aminivibrio'],0.4174235,0.17470837,2,0.1,20,4,100,10,10
43,7,5,2,"['proto-oncogene tyrosine-protein kinase Kit [EC:2.7.10.1]', 'C-C motif chemokine 17', 'thrombopoietin', 'interleukin 17 receptor E', 'Porphyrin metabolism']","['Enterococcaceae', 'Enterococcus']",0.1740144,0.2603742,2,0.1,20,4,100,10,10
44,2,2,0,"['DNA (cytosine-5)-methyltransferase 3B [EC:2.1.1.37]', 'cholecystokinin']",[],0.89344823,0.050077997,2,0.1,20,4,100,10,10
45,2,1,1,"['laminin, beta 1']",['Paraclostridium'],0.39800513,0.07054729,2,0.1,20,4,100,10,10
46,10,7,3,"['intercellular adhesion molecule 1', 'C-X-C chemokine receptor type 1', 'C-C chemokine receptor type 1', 'interleukin 1 receptor accessory protein', 'pyrin', 'leucine-rich repeat kinase 2 [EC:2.7.11.1]', 'autophagy-related protein 16-2']","['Vescimonas', 'Anaerotalea', 'Desulfocucumis']",0.43461317,0.2904694,2,0.1,20,4,100,10,10
47,2,1,1,['bone morphogenetic protein receptor type-2 [EC:2.7.11.30]'],['Enterobacteriaceae'],0.6299964,0.096429706,2,0.1,20,4,100,10,10
48,2,2,0,"['Colorectal cancer', 'AMPK signaling pathway']",[],0.8960139,0.036872607,2,0.1,20,4,100,10,10
49,3,3,0,"['bone morphogenetic protein receptor type-1B [EC:2.7.11.30]', 'epithelial cell adhesion molecule', 'guanylate cyclase activator 2']",[],0.5651303,0.15538827,2,0.1,20,4,100,10,10
50,2,2,0,"['C-C motif chemokine 15/23', 'Glycosphingolipid biosynthesis - ganglio series']",[],0.53641677,0.06506431,2,0.1,20,4,100,10,10
51,2,1,1,['calcium-activated chloride channel regulator 1'],['Sutterellaceae'],0.6043395,0.09234924,2,0.1,20,4,100,10,10
52,3,1,2,['somatostatin'],"['Ligilactobacillus', 'Amedibacterium']",0.48076653,0.10447534,2,0.1,20,4,100,10,10
53,9,4,5,"['NACHT, LRR and PYD domains-containing protein 3', 'FMS-like tyrosine kinase 1 [EC:2.7.10.1]', 'leukemia inhibitory factor', 'granulocyte-macrophage colony-stimulating factor receptor alpha']","['Luoshenia', 'Anaerosolibacter', 'Velocimicrobium', 'Methanomassiliicoccales', 'Salinithrix']",0.39479446,0.34666452,2,0.1,20,4,100,10,10
54,4,1,3,['CD80 antigen'],"['Methanobacteriales', 'Methanobacteria', 'Methanobacteriaceae']",0.7004477,0.11252176,2,0.1,20,4,100,10,10
55,2,1,1,['cysteine protease ATG4 [EC:3.4.22.-]'],['Gardnerella'],0.8134503,0.0334993,2,0.1,20,4,100,10,10
