Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
10,3,3,0,"['kinase insert domain protein receptor [EC:2.7.10.1]', 'inhibin beta B chain', 'Tight junction']",[],0.8045326,0.13843228,3,0.1,10,50,100,0.1,10
11,5,3,2,"['Metabolic pathways', 'fms-related tyrosine kinase 3 ligand', 'Melanogenesis']","['Roseburia', 'Roseimarinus']",0.74155205,0.113312185,3,0.1,10,50,100,0.1,10
12,15,14,1,"['NOD-like receptor signaling pathway', 'Rheumatoid arthritis', 'Influenza A', 'Necroptosis', 'Salmonella infection', 'Coronavirus disease - COVID-19', 'Pathogenic Escherichia coli infection', 'Cell adhesion molecules', 'Legionellosis', 'Type I diabetes mellitus', 'African trypanosomiasis', 'Longevity regulating pathway', 'Fc epsilon RI signaling pathway', 'ECM-receptor interaction']",['Christensenella'],0.1636632,0.45197186,3,0.1,10,50,100,0.1,10
13,5,5,0,"['interleukin 2 receptor alpha', 'Hormone signaling', 'Circadian entrainment', 'Retrograde endocannabinoid signaling', 'Long-term potentiation']",[],0.31506187,0.22652888,3,0.1,10,50,100,0.1,10
14,6,3,3,"['C-C motif chemokine 5', 'C-C motif chemokine 3', 'Ovarian steroidogenesis']","['Anaerosomatales', 'Anaerosoma', 'Methanomassiliicoccus']",0.3850679,0.20149961,3,0.1,10,50,100,0.1,10
15,4,3,1,"['C-X-C motif chemokine 12', 'C-C motif chemokine 15/23', 'C-C chemokine receptor type 6']",['Enterobacter'],0.9229388,0.1707378,3,0.1,10,50,100,0.1,10
16,3,2,1,"['C-C motif chemokine 4', 'mucin-2']",['Drancourtella'],0.6785913,0.1194033,3,0.1,10,50,100,0.1,10
17,3,2,1,"['TGF-beta receptor type-1 [EC:2.7.11.30]', 'interleukin 3 receptor alpha']",['Petrocella'],0.6025422,0.14727472,3,0.1,10,50,100,0.1,10
18,4,2,2,"['claudin', 'Lysosome']","['Mycoplasmatota', 'Sphingobacteriia']",0.8975344,0.15112226,3,0.1,10,50,100,0.1,10
19,5,2,3,"['erythropoietin receptor', 'interleukin 21 receptor']","['Odoribacteraceae', 'Clostridium sensu stricto', 'Varibaculum']",0.76343477,0.19279408,3,0.1,10,50,100,0.1,10
20,5,3,2,"[""purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]"", 'deleted in malignant brain tumors 1 protein', 'tumor necrosis factor receptor superfamily member 12A']","['Bacillaceae', 'Virgibacillus']",0.8692147,0.1714006,3,0.1,10,50,100,0.1,10
21,3,2,1,"['alpha-N-acetylneuraminate alpha-2,8-sialyltransferase (sialyltransferase 8A) [EC:2.4.3.8]', 'C-C motif chemokine 11']",['Pseudomonadales'],0.7751622,0.09440576,3,0.1,10,50,100,0.1,10
22,6,3,3,"['tumor necrosis factor receptor superfamily member 13C', 'interferon lambda receptor 1', 'discs large protein 5']","['Synergistaceae', 'Synergistales', 'Synergistota']",0.8329384,0.1837526,3,0.1,10,50,100,0.1,10
23,3,1,2,['tumor necrosis factor receptor superfamily member 11A'],"['Fusobacteriaceae', 'Desulfohalotomaculum']",0.8669289,0.11430071,3,0.1,10,50,100,0.1,10
24,4,3,1,"['ghrelin', 'integrin alpha X', 'p53 signaling pathway']",['Gehongia'],0.7674748,0.0950885,3,0.1,10,50,100,0.1,10
25,3,3,0,"['granulocyte-macrophage colony-stimulating factor receptor alpha', 'Apoptosis - multiple species', 'cGMP-PKG signaling pathway']",[],0.94138,0.02332307,3,0.1,10,50,100,0.1,10
26,4,2,2,"['C-C motif chemokine 19', 'solute carrier family 4 (sodium bicarbonate cotransporter), member 4']","['Anaerophaga', 'Ligilactobacillus']",0.6322699,0.19186965,3,0.1,10,50,100,0.1,10
27,3,2,1,"['receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]', 'Platelet activation']",['Ligaoa'],0.5749681,0.10999261,3,0.1,10,50,100,0.1,10
28,3,1,2,['interferon kappa'],"['Fusobacteriota', 'Fusobacteriia']",0.49627292,0.121589616,3,0.1,10,50,100,0.1,10
29,10,9,1,"['RIG-I-like receptor signaling pathway', 'Autoimmune thyroid disease', 'Viral myocarditis', 'Dilated cardiomyopathy', 'Hypertrophic cardiomyopathy', 'GnRH secretion', 'Cholinergic synapse', 'Progesterone-mediated oocyte maturation', 'GnRH signaling pathway']",['Anaerotignum'],0.40313816,0.36879435,3,0.1,10,50,100,0.1,10
30,6,1,5,['thymic stromal-derived lymphopoietin receptor'],"['Actinobacteria', 'Dorea', 'Porphyromonadaceae', 'Campylobacterales', 'Faecalicoccus']",0.3266718,0.26980555,3,0.1,10,50,100,0.1,10
31,3,2,1,"['inhibin beta C chain', 'interleukin 17 receptor E']",['Pseudoramibacter'],0.83880645,0.14471947,3,0.1,10,50,100,0.1,10
32,6,4,2,"['Pathways of neurodegeneration - multiple diseases', 'Alzheimer disease', 'Endocytosis', 'Spinocerebellar ataxia']","['Anaerotruncus', 'Huintestinicola']",0.5868639,0.20508905,3,0.1,10,50,100,0.1,10
33,4,4,0,"['Yersinia infection', 'Focal adhesion', 'T cell receptor signaling pathway', 'Carbohydrate digestion and absorption']",[],0.5568182,0.18264125,3,0.1,10,50,100,0.1,10
34,6,2,4,"['interleukin 13 receptor alpha-1', 'Cocaine addiction']","['Faecalicatena', 'Anaerotalea', 'Koleobacter', 'Pusillibacter']",0.37977624,0.21155244,3,0.1,10,50,100,0.1,10
35,3,3,0,"['forkhead box P3', 'ABC transporters', 'Ferroptosis']",[],0.7511985,0.08951356,3,0.1,10,50,100,0.1,10
36,3,3,0,"['mitogen-activated protein kinase kinase kinase 8 [EC:2.7.11.25]', 'Calcium signaling pathway', 'Cell cycle']",[],0.6556679,0.13133904,3,0.1,10,50,100,0.1,10
37,3,3,0,"['Amyotrophic lateral sclerosis', 'Endometrial cancer', 'autophagy-related protein 16-2']",[],0.71094483,0.08579142,3,0.1,10,50,100,0.1,10
38,3,1,2,['pyrin'],"['Ruminococcus', 'Thermoactinomycetaceae']",0.8359565,0.09246749,3,0.1,10,50,100,0.1,10
39,3,3,0,"['interleukin 37', 'Virion - Human immunodeficiency virus', 'protein S100-A9']",[],0.7598606,0.08233756,3,0.1,10,50,100,0.1,10
40,3,1,2,['tachykinin 1'],"['Rhodococcus', 'Acetobacteroides']",0.66764116,0.10519132,3,0.1,10,50,100,0.1,10
41,5,4,1,"['Systemic lupus erythematosus', 'dual oxidase [EC:1.6.3.1 1.11.1.-]', 'Thyroid hormone synthesis', 'Longevity regulating pathway - multiple species']",['Euryarchaeota'],0.3227408,0.2624623,3,0.1,10,50,100,0.1,10
42,4,2,2,"['Phagosome', 'Adherens junction']","['Anaerofustis', 'Methanomassiliicoccaceae']",0.44019085,0.17787483,3,0.1,10,50,100,0.1,10
43,7,1,6,['Basal cell carcinoma'],"['Ihubacter', 'Anaerosolibacter', 'Anaerococcus', 'Tepidimicrobium', 'Tissierellaceae', 'Tissierellia']",0.80890316,0.13653961,3,0.1,10,50,100,0.1,10
44,4,3,1,"['transforming growth factor beta-1', 'Sphingolipid signaling pathway', 'Regulation of lipolysis in adipocytes']",['Luoshenia'],0.43908432,0.20379114,3,0.1,10,50,100,0.1,10
45,3,2,1,"['Basal transcription factors', 'Bacterial invasion of epithelial cells']",['Thermanaerosceptrum'],0.7955901,0.12064237,3,0.1,10,50,100,0.1,10
46,4,2,2,"['CD68 antigen', 'alpha-Linolenic acid metabolism']","['Mariniplasma', 'Acholeplasmataceae']",0.7686286,0.17232478,3,0.1,10,50,100,0.1,10
47,3,1,2,['Viral life cycle - HIV-1'],"['Guopingia', 'Cloacibacillus']",0.6895253,0.12190755,3,0.1,10,50,100,0.1,10
48,3,3,0,"['Glycolysis / Gluconeogenesis', 'Carbon metabolism', 'intercellular adhesion molecule 3']",[],0.533065,0.1526866,3,0.1,10,50,100,0.1,10
49,3,2,1,"['Oocyte meiosis', 'Proteasome']",['Anthropogastromicrobium'],0.600965,0.13240387,3,0.1,10,50,100,0.1,10
50,3,1,2,['Vascular smooth muscle contraction'],"['Anaerosomataceae', 'Acetitomaculum']",0.60919243,0.0843792,3,0.1,10,50,100,0.1,10
51,4,0,4,[],"['Bacteroidota', 'Bacteroidales', 'Bacteroidia', 'Vallitaleaceae']",0.6431612,0.12827481,3,0.1,10,50,100,0.1,10
52,5,1,4,['MHC class II antigen'],"['Bacilli', 'Caryophanales', 'Faecalibacterium', 'Campylobacterota']",0.4818561,0.26943082,3,0.1,10,50,100,0.1,10
53,4,1,3,['Complement and coagulation cascades'],"['Peptococcaceae', 'Mycobacteriales', 'Aminivibrio']",0.5753161,0.2062559,3,0.1,10,50,100,0.1,10
54,3,0,3,[],"['Actinomycetaceae', 'Actinomycetales', 'Actinotignum']",0.82229084,0.09029435,3,0.1,10,50,100,0.1,10
55,3,2,1,"['low density lipoprotein receptor-related protein 5/6', 'KIT ligand']",['Acidobacteriota'],0.8670511,0.11640633,3,0.1,10,50,100,0.1,10
56,3,0,3,[],"['Flavobacteriales', 'Flavobacteriia', 'Catenibacterium']",0.982085,0.06636275,3,0.1,10,50,100,0.1,10
57,3,1,2,['Salivary secretion'],"['Catenibacillus', 'Alkalibacter']",0.7963961,0.10989257,3,0.1,10,50,100,0.1,10
58,3,0,3,[],"['Eubacteriales_incertae_sedis_XII', 'Guggenheimella', 'Desulfurispora']",0.59846765,0.09849949,3,0.1,10,50,100,0.1,10
59,4,1,3,['interleukin 22'],"['Colidextribacter', 'Fournierella', 'Anaerovorax']",0.82816565,0.16522282,3,0.1,10,50,100,0.1,10
60,3,0,3,[],"['Sphingomonadales', 'Sphingobium', 'Acinetobacter']",0.672424,0.13479586,3,0.1,10,50,100,0.1,10
61,3,0,3,[],"['Rhodobacterales', 'Paracoccaceae', 'Gemmobacter']",0.94681793,0.15897822,3,0.1,10,50,100,0.1,10
62,3,0,3,[],"['Neisseriaceae', 'Neisseria', 'Hafnia']",0.93498725,0.100201845,3,0.1,10,50,100,0.1,10
63,3,0,3,[],"['Paramuribaculum', 'Victivallis', 'Pseudoclavibacter']",0.7958882,0.088235475,3,0.1,10,50,100,0.1,10
64,3,2,1,"['Protein digestion and absorption', 'Serotonergic synapse']",['Agathobacter'],0.58651567,0.15504834,3,0.1,10,50,100,0.1,10
65,3,0,3,[],"['Aminipila', 'Acutalibacter', 'Anaerotaenia']",0.86942935,0.09183732,3,0.1,10,50,100,0.1,10
66,3,0,3,[],"['Acetatifactor', 'Lutispora', 'Syntrophococcus']",0.9380155,0.074070185,3,0.1,10,50,100,0.1,10
67,3,0,3,[],"['Campylobacter', 'Campylobacteraceae', 'Lancefieldella']",0.7195676,0.08259748,3,0.1,10,50,100,0.1,10
68,3,2,1,"['lymphotoxin beta receptor TNFR superfamily member 3', 'acyl-CoA 6-desaturase (Delta-6 desaturase) [EC:1.14.19.3]']",['Negativibacillus'],0.7766159,0.11383705,3,0.1,10,50,100,0.1,10
69,3,1,2,['C-X-C motif chemokine 9'],"['Williamwhitmaniaceae', 'Nocardiaceae']",0.63768053,0.11753548,3,0.1,10,50,100,0.1,10
