Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
11,6,6,0,"['Rheumatoid arthritis', 'NF-kappa B signaling pathway', 'caspase recruitment domain-containing protein 9', 'Sulfur metabolism', 'nuclear receptor subfamily 1 group D member 2', 'Proteasome']",[],0.47662225,0.06914981,2,0.03,60,10,100,0.1,0.1
12,3,3,0,"['TNF signaling pathway', 'Malaria', 'Cytosolic DNA-sensing pathway']",[],0.64655304,0.025197718,2,0.03,60,10,100,0.1,0.1
13,2,2,0,"['C-X-C motif chemokine 1/2/3', 'ATP-binding cassette, subfamily A (ABC1), member 1']",[],0.7584136,0.018300245,2,0.03,60,10,100,0.1,0.1
14,2,2,0,"['caspase 3 [EC:3.4.22.56]', 'Acute myeloid leukemia']",[],0.7709215,0.029295567,2,0.03,60,10,100,0.1,0.1
15,5,5,0,"['cyclin-dependent kinase inhibitor 1A', 'Measles', 'Fluid shear stress and atherosclerosis', 'Signaling pathways regulating pluripotency of stem cells', 'Epstein-Barr virus infection']",[],0.5216356,0.057764057,2,0.03,60,10,100,0.1,0.1
16,3,3,0,"['MAPK signaling pathway', 'NADPH oxidase 1', 'Bladder cancer']",[],0.7789647,0.030400647,2,0.03,60,10,100,0.1,0.1
17,2,2,0,"['Human cytomegalovirus infection', 'plasminogen activator inhibitor 1']",[],0.90307856,0.014409678,2,0.03,60,10,100,0.1,0.1
18,3,3,0,"['Human T-cell leukemia virus 1 infection', 'ECM-receptor interaction', 'Parkinson disease']",[],0.83831453,0.025085347,2,0.03,60,10,100,0.1,0.1
19,2,2,0,"['Herpes simplex virus 1 infection', 'Hedgehog signaling pathway']",[],0.64737236,0.029361429,2,0.03,60,10,100,0.1,0.1
20,2,1,1,['Metabolic pathways'],['Poaceae'],0.33657438,0.029906666,2,0.03,60,10,100,0.1,0.1
21,2,2,0,"['Hormone signaling', 'MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 1']",[],0.7400775,0.022811066,2,0.03,60,10,100,0.1,0.1
22,2,2,0,"['baculoviral IAP repeat-containing protein 2/3', 'fatty acid synthase, animal type [EC:2.3.1.85]']",[],0.8965547,0.00857226,2,0.03,60,10,100,0.1,0.1
23,2,1,1,['toll-like receptor 4'],['Ornithinibacillus'],0.70713866,0.027353449,2,0.03,60,10,100,0.1,0.1
24,2,2,0,"['Coronavirus disease - COVID-19', 'Epithelial cell signaling in Helicobacter pylori infection']",[],0.7581254,0.02804677,2,0.03,60,10,100,0.1,0.1
25,3,1,2,['interferon gamma'],"['Actinomycetaceae', 'Parabacteroides']",0.3686576,0.045451414,2,0.03,60,10,100,0.1,0.1
26,4,4,0,"['Hepatitis B', 'Human papillomavirus infection', 'Renal cell carcinoma', 'Cocaine addiction']",[],0.5699556,0.034899876,2,0.03,60,10,100,0.1,0.1
27,2,1,1,['Leishmaniasis'],['Paraclostridium'],0.7417928,0.02736258,2,0.03,60,10,100,0.1,0.1
28,2,2,0,"['tumor necrosis factor ligand superfamily member 6', 'transforming growth factor beta-3']",[],0.8306905,0.018625226,2,0.03,60,10,100,0.1,0.1
29,2,2,0,"['signal transducer and activator of transcription 1', 'interleukin 12B']",[],0.6656525,0.023573963,2,0.03,60,10,100,0.1,0.1
30,5,4,1,"['Transcriptional misregulation in cancer', 'TGF-beta receptor type-1 [EC:2.7.11.30]', 'laminin, beta 1', 'toll-like receptor 9']",['Fructilactobacillus'],0.62173784,0.053187486,2,0.03,60,10,100,0.1,0.1
31,6,6,0,"['Janus kinase 2 [EC:2.7.10.2]', 'C-X-C motif chemokine 12', 'leptin', 'Autophagy - other', 'bone morphogenetic protein 7', 'epithelial cell adhesion molecule']",[],0.36226735,0.06365537,2,0.03,60,10,100,0.1,0.1
32,4,2,2,"['interleukin 12A', 'thrombopoietin receptor']","['Veillonellales', 'Sporosarcina']",0.9043432,0.014393117,2,0.03,60,10,100,0.1,0.1
33,2,1,1,['Hippo signaling pathway'],['Micrococcales'],0.723009,0.021027025,2,0.03,60,10,100,0.1,0.1
34,6,3,3,"['MHC class II antigen', 'potassium intermediate/small conductance calcium-activated channel subfamily N member 4', 'interleukin 19']","['Campylobacteraceae', 'Stomatobaculum', 'Syntrophococcus']",0.21291536,0.07211544,2,0.03,60,10,100,0.1,0.1
35,2,2,0,"['proto-oncogene tyrosine-protein kinase Met [EC:2.7.10.1]', 'KIT ligand']",[],0.6504045,0.022133822,2,0.03,60,10,100,0.1,0.1
36,2,2,0,"['Neutrophil extracellular trap formation', 'interferon gamma receptor 2']",[],0.60512793,0.027593356,2,0.03,60,10,100,0.1,0.1
37,5,5,0,"['interleukin 10', 'tumor necrosis factor receptor superfamily member 10A/B', 'apoptotic protease-activating factor', 'Leukocyte transendothelial migration', 'tumor necrosis factor receptor superfamily member 21']",[],0.49283957,0.08145463,2,0.03,60,10,100,0.1,0.1
38,2,2,0,"['Hepatitis C', 'Ras signaling pathway']",[],0.6320491,0.029825734,2,0.03,60,10,100,0.1,0.1
39,2,2,0,"['Apoptosis', 'Platinum drug resistance']",[],0.8786001,0.0058968584,2,0.03,60,10,100,0.1,0.1
40,2,1,1,"['nitric-oxide synthase, inducible [EC:1.14.13.39]']",['Lachnobacterium'],0.54761344,0.021336842,2,0.03,60,10,100,0.1,0.1
41,4,3,1,"['interferon alpha', 'adenomatosis polyposis coli protein', 'inhibin beta E chain']",['Lancefieldella'],0.78736156,0.031789303,2,0.03,60,10,100,0.1,0.1
42,2,2,0,"['TGF-beta receptor type-2 [EC:2.7.11.30]', 'Fatty acid biosynthesis']",[],0.74284434,0.027469164,2,0.03,60,10,100,0.1,0.1
43,3,3,0,"['Human immunodeficiency virus 1 infection', 'Phospholipase D signaling pathway', 'Spinocerebellar ataxia']",[],0.4380097,0.045830313,2,0.03,60,10,100,0.1,0.1
44,2,2,0,"['Gastric cancer', 'VEGF signaling pathway']",[],0.916932,0.007253628,2,0.03,60,10,100,0.1,0.1
45,9,5,4,"['integrin beta 2', 'interleukin 3 receptor alpha', 'Cysteine and methionine metabolism', 'Fatty acid metabolism', 'Spliceosome']","['Atopobiaceae', 'Porphyromonadaceae', 'Tractidigestivibacter', 'Longibaculum']",0.5496881,0.071777925,2,0.03,60,10,100,0.1,0.1
46,2,2,0,"['beta-glucuronidase [EC:3.2.1.31]', 'C-C motif chemokine 13']",[],0.7443655,0.012604349,2,0.03,60,10,100,0.1,0.1
47,2,1,1,['Cell adhesion molecules'],['Campylobacteria'],0.47307125,0.027408538,2,0.03,60,10,100,0.1,0.1
48,2,2,0,"['Focal adhesion', 'EGFR tyrosine kinase inhibitor resistance']",[],0.85308075,0.012833841,2,0.03,60,10,100,0.1,0.1
49,13,7,6,"['Neuroactive ligand-receptor interaction', 'C-C motif chemokine 15/23', 'interleukin 11', 'cullin 2', 'growth differentiation factor 5', 'Pentose and glucuronate interconversions', 'interleukin 36 alpha']","['Bacteroides', 'Verrucomicrobiia', 'Rubneribacter', 'Enterococcus', 'Levilactobacillus', 'Lactiplantibacillus']",0.1310212,0.10902089,2,0.03,60,10,100,0.1,0.1
50,6,6,0,"['interferon receptor 1', 'interleukin 18', 'breast cancer anti-estrogen resistance 1', 'interleukin 2 receptor beta', 'C-C chemokine receptor type 8', 'Cell cycle']",[],0.5792372,0.083212815,2,0.03,60,10,100,0.1,0.1
51,6,2,4,"['interferon receptor 2', 'glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]']","['Mediterraneibacter', 'Liliopsida', 'Aerococcaceae', 'Massilimicrobiota']",0.45043027,0.076625615,2,0.03,60,10,100,0.1,0.1
52,10,6,4,"['C-X-C motif chemokine 5/6', 'C-C chemokine receptor type 9', 'small subunit ribosomal protein S18e', 'C-C chemokine receptor type 7', 'neurotensin', 'bestrophin-2']","['Veillonellaceae', 'Campylobacterota', 'Victivallaceae', 'Barnesiella']",0.14185958,0.12189244,2,0.03,60,10,100,0.1,0.1
53,10,6,4,"['intercellular adhesion molecule 1', 'C-C motif chemokine 5', 'neprilysin [EC:3.4.24.11]', 'inhibin beta A chain', 'thymic stromal-derived lymphopoietin receptor', 'free fatty acid receptor 2']","['Catenibacillus', 'Anaerosoma', 'Anaerosomataceae', 'Proteinivorax']",0.072196566,0.1126381,2,0.03,60,10,100,0.1,0.1
54,3,1,2,['C-C motif chemokine 2'],"['Eubacterium', 'Albibacterium']",0.6989525,0.0217562,2,0.03,60,10,100,0.1,0.1
55,4,4,0,"['T-cell surface glycoprotein CD4', 'C-C chemokine receptor type 3', 'methanethiol oxidase [EC:1.8.3.4]', 'aquaporin-8']",[],0.48138523,0.042417344,2,0.03,60,10,100,0.1,0.1
56,3,3,0,"['Regulation of actin cytoskeleton', 'Prolactin signaling pathway', 'Non-small cell lung cancer']",[],0.4408739,0.038962714,2,0.03,60,10,100,0.1,0.1
57,3,1,2,['interleukin 4'],"['Ellagibacter', 'Olsenella']",0.67323,0.05249686,2,0.03,60,10,100,0.1,0.1
58,2,2,0,"['integrin alpha L', 'Glycosphingolipid biosynthesis - ganglio series']",[],0.7284508,0.02330794,2,0.03,60,10,100,0.1,0.1
59,2,2,0,"['Non-alcoholic fatty liver disease', 'Huntington disease']",[],0.75683665,0.019422505,2,0.03,60,10,100,0.1,0.1
60,2,2,0,"['CD86 antigen', 'autophagy-related protein 16-1']",[],0.8971741,0.008577208,2,0.03,60,10,100,0.1,0.1
61,3,3,0,"['tumor necrosis factor ligand superfamily member 5', 'Glycosphingolipid biosynthesis - lacto and neolacto series', 'activin receptor type-2B [EC:2.7.11.30]']",[],0.6807707,0.030158563,2,0.03,60,10,100,0.1,0.1
62,2,2,0,"['Cellular senescence', 'GnRH secretion']",[],0.902548,0.020494597,2,0.03,60,10,100,0.1,0.1
63,3,2,1,"['integrin alpha M', 'macrophage colony-stimulating factor 1']",['Anaerofustis'],0.8661278,0.022488758,2,0.03,60,10,100,0.1,0.1
64,6,3,3,"['Staphylococcus aureus infection', 'Antigen processing and presentation', 'tumor necrosis factor receptor superfamily member 11B']","['Acidaminococcaceae', 'Acidaminococcales', 'Prevotellamassilia']",0.15873605,0.07044489,2,0.03,60,10,100,0.1,0.1
65,2,2,0,"['C-X-C motif chemokine 10', 'Base excision repair']",[],0.76771843,0.02070419,2,0.03,60,10,100,0.1,0.1
66,2,1,1,['carbonic anhydrase 2 [EC:4.2.1.1]'],['Oligosphaeraceae'],0.7695482,0.01903562,2,0.03,60,10,100,0.1,0.1
67,2,1,1,['Primary immunodeficiency'],['Holdemanella'],0.47599536,0.027002389,2,0.03,60,10,100,0.1,0.1
68,7,4,3,"['NACHT, LRR and PYD domains-containing protein 3', 'interleukin 10 receptor alpha', 'leukemia inhibitory factor', 'NACHT, LRR and PYD domains-containing protein 6']","['Criibacterium', 'Thermanaerosceptrum', 'Methanomassiliicoccales']",0.5592599,0.066056065,2,0.03,60,10,100,0.1,0.1
69,2,2,0,"['Breast cancer', 'Ovarian steroidogenesis']",[],0.8759086,0.0213706,2,0.03,60,10,100,0.1,0.1
70,2,1,1,['interleukin 6 receptor'],['Ligilactobacillus'],0.6065842,0.029392146,2,0.03,60,10,100,0.1,0.1
71,2,2,0,"['interleukin 2 receptor alpha', 'Peroxisome']",[],0.9048035,0.019264735,2,0.03,60,10,100,0.1,0.1
72,3,3,0,"['interleukin 2 receptor gamma', 'beta-2-microglobulin', 'heterogeneous nuclear ribonucleoprotein A1/A3']",[],0.6187364,0.034525506,2,0.03,60,10,100,0.1,0.1
73,2,1,1,['toll-interleukin 1 receptor (TIR) domain-containing adaptor protein'],['Lachnoanaerobaculum'],0.37185717,0.029328456,2,0.03,60,10,100,0.1,0.1
74,3,2,1,"['lymphocyte cell-specific protein tyrosine kinase [EC:2.7.10.2]', 'leucine-rich repeat-containing G protein-coupled receptor 5']",['Slackia'],0.670096,0.023486858,2,0.03,60,10,100,0.1,0.1
75,4,2,2,"['Viral myocarditis', 'liver X receptor beta']","['Bacillaceae', 'Arabiibacter']",0.67556125,0.040410426,2,0.03,60,10,100,0.1,0.1
76,3,1,2,['kinase insert domain protein receptor [EC:2.7.10.1]'],"['Oribacterium', 'Gleimia']",0.5950062,0.05039722,2,0.03,60,10,100,0.1,0.1
77,4,1,3,['neutrophil cytosolic factor 2'],"['Capillibacterium', 'Dendrosporobacter', 'Gemella']",0.46576428,0.049424816,2,0.03,60,10,100,0.1,0.1
78,2,1,1,['transcription initiation factor TFIID TATA-box-binding protein'],['Actinobacteria'],0.793633,0.015830774,2,0.03,60,10,100,0.1,0.1
79,2,2,0,"['interleukin 4 receptor', 'interleukin 22 receptor alpha 1']",[],0.93679774,0.009787682,2,0.03,60,10,100,0.1,0.1
80,2,2,0,"['toll-like receptor 3', 'Ubiquitin mediated proteolysis']",[],0.6274646,0.027580084,2,0.03,60,10,100,0.1,0.1
81,2,1,1,['low affinity immunoglobulin gamma Fc receptor III'],['Tepidimicrobium'],0.8963057,0.0048729545,2,0.03,60,10,100,0.1,0.1
82,3,2,1,"['claudin', 'ciliary neurotrophic factor']",['Streptococcus'],0.47437918,0.050478354,2,0.03,60,10,100,0.1,0.1
83,2,1,1,['interleukin 7 receptor'],['Howardella'],0.777598,0.017153969,2,0.03,60,10,100,0.1,0.1
84,2,2,0,"['bone morphogenetic protein receptor type-1B [EC:2.7.11.30]', 'Thermogenesis']",[],0.8838436,0.021036288,2,0.03,60,10,100,0.1,0.1
85,3,1,2,['Asthma'],"['Leuconostoc', 'Staphylococcus']",0.58945733,0.03575006,2,0.03,60,10,100,0.1,0.1
86,8,3,5,"['interleukin 15', 'mitogen-activated protein kinase kinase kinase 8 [EC:2.7.11.25]', 'tumor necrosis factor receptor superfamily member 6B']","['Selenomonadales', 'Synergistota', 'Acholeplasmataceae', 'Paludibacter', 'Anaerosomatales']",0.4396845,0.0743019,2,0.03,60,10,100,0.1,0.1
87,2,2,0,"['somatostatin', 'cysteine protease ATG4 [EC:3.4.22.-]']",[],0.6975736,0.02833198,2,0.03,60,10,100,0.1,0.1
88,2,1,1,['PPAR signaling pathway'],['Fusobacteriota'],0.7559159,0.025604405,2,0.03,60,10,100,0.1,0.1
89,2,1,1,['Graft-versus-host disease'],['Curtanaerobium'],0.7612312,0.016096398,2,0.03,60,10,100,0.1,0.1
90,2,2,0,"['Wnt signaling pathway', 'Adipocytokine signaling pathway']",[],0.85852915,0.016471297,2,0.03,60,10,100,0.1,0.1
91,4,3,1,"['interleukin 12 receptor beta-1', 'interleukin 17C', 'interleukin 1 receptor-like 1']",['Synergistales'],0.47059882,0.043029696,2,0.03,60,10,100,0.1,0.1
92,2,1,1,['C-C motif chemokine 3'],['Intestinibacter'],0.89768887,0.0045076576,2,0.03,60,10,100,0.1,0.1
93,2,1,1,['myeloperoxidase [EC:1.11.2.2]'],['Poales'],0.9251671,0.004313142,2,0.03,60,10,100,0.1,0.1
94,2,2,0,"['DNA (cytosine-5)-methyltransferase 3B [EC:2.1.1.37]', 'Glucagon signaling pathway']",[],0.8533671,0.026487313,2,0.03,60,10,100,0.1,0.1
95,3,1,2,['interleukin 23 receptor'],"['Limosilactobacillus', 'Lactobacillus']",0.78906447,0.024975887,2,0.03,60,10,100,0.1,0.1
96,3,2,1,"['toll-like receptor 6', 'activin receptor type-1 [EC:2.7.11.30]']",['Listeriaceae'],0.6675671,0.030572016,2,0.03,60,10,100,0.1,0.1
97,4,3,1,"['interleukin 10 receptor beta', 'NLR family member X1', 'Virion - Human immunodeficiency virus']",['Actinomyces'],0.58938557,0.065843195,2,0.03,60,10,100,0.1,0.1
98,2,1,1,['bone morphogenetic protein receptor type-1A [EC:2.7.11.30]'],['Terriglobia'],0.6160244,0.02011839,2,0.03,60,10,100,0.1,0.1
99,3,1,2,"[""purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]""]","['Mogibacterium', 'Bulleidia']",0.6496904,0.028098611,2,0.03,60,10,100,0.1,0.1
100,5,2,3,"['C-C motif chemokine 4', 'tumor necrosis factor ligand superfamily member 7']","['Faecalicoccus', 'Faecalitalea', 'Dielma']",0.32147536,0.055700857,2,0.03,60,10,100,0.1,0.1
101,2,2,0,"['MHC class II transactivator [EC:2.7.11.1]', 'C-X-C motif chemokine 9']",[],0.74973524,0.024093073,2,0.03,60,10,100,0.1,0.1
102,3,2,1,"['tumor necrosis factor, alpha-induced protein 3 [EC:3.4.19.12]', 'Cholesterol metabolism']",['Acetitomaculum'],0.8415866,0.0094166035,2,0.03,60,10,100,0.1,0.1
103,3,2,1,"['Bile secretion', 'E3 ubiquitin-protein ligase RNF31 [EC:2.3.2.31]']",['Mycobacteriales'],0.64372355,0.04626414,2,0.03,60,10,100,0.1,0.1
104,2,1,1,['CX3C chemokine receptor 1'],['Enorma'],0.68167514,0.022322029,2,0.03,60,10,100,0.1,0.1
105,2,1,1,['C-C chemokine receptor type 10'],['Zea'],0.3954741,0.025066907,2,0.03,60,10,100,0.1,0.1
106,2,2,0,"['growth hormone receptor', 'RAR-related orphan receptor alpha']",[],0.60814893,0.018456867,2,0.03,60,10,100,0.1,0.1
107,11,7,4,"['acyl-CoA 6-desaturase (Delta-6 desaturase) [EC:1.14.19.3]', 'interleukin 20', 'C-C chemokine receptor type 6', 'C-X-C motif chemokine 14', 'ectodysplasin-A', 'tumor necrosis factor receptor superfamily member 27', 'CD68 antigen']","['Synergistaceae', 'Acholeplasmatales', 'Mariniplasma', 'Brotonthovivens']",0.12989365,0.10550855,2,0.03,60,10,100,0.1,0.1
108,2,2,0,"['interleukin 7', 'guanylate cyclase activator 2']",[],0.7737863,0.0278208,2,0.03,60,10,100,0.1,0.1
109,2,1,1,['interleukin 15 receptor alpha'],['Selenomonadaceae'],0.6107404,0.026993597,2,0.03,60,10,100,0.1,0.1
110,2,2,0,"['interleukin 12 receptor beta-2', 'forkhead box P3']",[],0.80761284,0.024126926,2,0.03,60,10,100,0.1,0.1
111,2,1,1,['CD44 antigen'],['Cloacibacillus'],0.61690295,0.017803164,2,0.03,60,10,100,0.1,0.1
112,2,1,1,['gastric inhibitory polypeptide'],['Desertifilaceae'],0.9014839,0.026330382,2,0.03,60,10,100,0.1,0.1
113,7,2,5,"['C-X-C chemokine receptor type 1', 'interleukin 9 receptor']","['Ructibacterium', 'Defluviitalea', 'Anaerovibrio', 'Caldisalinibacter', 'Koleobacterales']",0.12456567,0.10586559,2,0.03,60,10,100,0.1,0.1
114,2,1,1,['C-X-C chemokine receptor type 2'],['Anaerobium'],0.7944598,0.024993064,2,0.03,60,10,100,0.1,0.1
115,4,2,2,"['aminopeptidase N [EC:3.4.11.2]', 'solute carrier family 4 (sodium bicarbonate cotransporter), member 4']","['Gordonibacter', 'Coprobacter']",0.47513175,0.05469915,2,0.03,60,10,100,0.1,0.1
116,2,2,0,"['Thyroid hormone signaling pathway', 'Cholinergic synapse']",[],0.8611204,0.017999995,2,0.03,60,10,100,0.1,0.1
117,3,1,2,['interleukin 17F'],"['Anaerophaga', 'Gracilibacteraceae']",0.5544736,0.036678307,2,0.03,60,10,100,0.1,0.1
118,6,3,3,"['C-C motif chemokine 28', 'interleukin 21', 'molybdenum cofactor sulfurtransferase [EC:2.8.1.9]']","['Erysipelotrichales', 'Erysipelotrichaceae', 'Blautia']",0.51145416,0.04127481,2,0.03,60,10,100,0.1,0.1
119,2,1,1,['anti-mullerian hormone'],['Lawsonella'],0.70779544,0.028789176,2,0.03,60,10,100,0.1,0.1
120,3,2,1,"['thrombopoietin', 'C-X-C motif chemokine 11']",['Eggerthella'],0.6267314,0.036414202,2,0.03,60,10,100,0.1,0.1
121,2,2,0,"['interleukin 17B', 'tumor necrosis factor receptor superfamily member 25']",[],0.43833792,0.023389593,2,0.03,60,10,100,0.1,0.1
122,4,1,3,['cytotoxic T-lymphocyte-associated protein 4'],"['Hungatella', 'Propionispira', 'Williamwhitmaniaceae']",0.58625346,0.043096628,2,0.03,60,10,100,0.1,0.1
123,3,1,2,['C-C motif chemokine 19'],"['Hallella', 'Pyramidobacter']",0.6400768,0.035627827,2,0.03,60,10,100,0.1,0.1
124,3,1,2,['galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]'],"['Longicatena', 'Lacrimispora']",0.8852048,0.0069755684,2,0.03,60,10,100,0.1,0.1
125,10,4,6,"['receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]', 'C-C chemokine receptor type 1', 'cytokine receptor common subunit beta', 'alpha-Linolenic acid metabolism']","['Sellimonas', 'Fournierella', 'Defluviitaleaceae', 'Mordavella', 'Bacilliculturomica', 'Clostridiaceae 3']",0.40913278,0.07430348,2,0.03,60,10,100,0.1,0.1
126,3,1,2,['interleukin 27 subunit alpha'],"['Amedibacterium', 'Oceanobacillus']",0.6274459,0.03010411,2,0.03,60,10,100,0.1,0.1
127,3,2,1,"['interleukin 17D', 'tumor necrosis factor receptor superfamily member 12A']",['Carnobacterium'],0.5348788,0.045956742,2,0.03,60,10,100,0.1,0.1
128,4,3,1,"['phenylpyruvate tautomerase [EC:5.3.2.1]', 'C-C motif chemokine 18', 'tumor necrosis factor receptor superfamily member 10D']",['Metaprevotella'],0.36079347,0.061168723,2,0.03,60,10,100,0.1,0.1
129,6,1,5,['ghrelin'],"['Peptostreptococcaceae', 'Kineothrix', 'Enterocloster', 'Neglecta', 'Brotolimicola']",0.5956294,0.054699678,2,0.03,60,10,100,0.1,0.1
130,10,3,7,"['interleukin 22', 'tumor necrosis factor receptor superfamily member 17', 'NACHT, LRR and PYD domains-containing protein 1']","['Luoshenia', 'Waltera', 'Turicibacteraceae', 'Heliobacteriaceae', 'Holdemania', 'Zhenhengia', 'Miniphocaeibacter']",0.19906321,0.10114481,2,0.03,60,10,100,0.1,0.1
131,4,1,3,['granulocyte colony-stimulating factor receptor'],"['Ihubacter', 'Zhaonellaceae', 'Proteinivoraceae']",0.66839933,0.026757995,2,0.03,60,10,100,0.1,0.1
132,2,2,0,"['interferon kappa', 'interleukin 22 receptor alpha 2']",[],0.74421465,0.021278467,2,0.03,60,10,100,0.1,0.1
133,2,2,0,"['interferon regulatory factor 1', 'interleukin 11 receptor alpha']",[],0.5298223,0.022160094,2,0.03,60,10,100,0.1,0.1
134,5,2,3,"['interleukin 18 receptor 1', 'neuropeptide W']","['Anaerotignum', 'Anaerotruncus', 'Eubacteriaceae']",0.52420557,0.043042235,2,0.03,60,10,100,0.1,0.1
135,3,2,1,"['tumor necrosis factor receptor superfamily member 13B', 'Renin secretion']",['Leuconostocaceae'],0.3807645,0.04450798,2,0.03,60,10,100,0.1,0.1
136,3,2,1,"['C-C motif chemokine 7', 'Lysosome']",['Leyella'],0.49159682,0.03758991,2,0.03,60,10,100,0.1,0.1
137,2,2,0,"['C-X-C chemokine receptor type 3', 'C-X-C chemokine receptor type 5']",[],0.7060034,0.015916495,2,0.03,60,10,100,0.1,0.1
138,4,2,2,"['inhibin beta C chain', 'NACHT, LRR and PYD domains-containing protein 12']","['Laedolimicola', 'Porphyromonas']",0.5330769,0.036582913,2,0.03,60,10,100,0.1,0.1
139,2,1,1,['anti-mullerian hormone receptor type-2 [EC:2.7.11.30]'],['Synergistia'],0.4297881,0.029318742,2,0.03,60,10,100,0.1,0.1
140,11,2,9,"['C-type lectin domain family 7 member A', 'C-C chemokine receptor type 2']","['Guopingia', 'Intestinimonas', 'Anaerofilum', 'Ethanoligenens', 'Anaerobutyricum', 'Lactonifactor', 'Anaerovorax', 'Acetivibrio', 'Peptostreptococcus']",0.3915819,0.099838264,2,0.03,60,10,100,0.1,0.1
141,2,2,0,"['C-C motif chemokine 8', 'inducible T-cell co-stimulator ligand']",[],0.8603492,0.027199289,2,0.03,60,10,100,0.1,0.1
142,2,1,1,['B-lymphocyte antigen CD19'],['Thermoplasmata'],0.48740658,0.022803253,2,0.03,60,10,100,0.1,0.1
143,3,3,0,"['C-C motif chemokine 16', 'sphingosine 1-phosphate receptor 5', 'Phenylalanine metabolism']",[],0.33470038,0.042911474,2,0.03,60,10,100,0.1,0.1
144,2,1,1,['cardiotrophin 1'],['Negativicoccus'],0.7082869,0.021679575,2,0.03,60,10,100,0.1,0.1
145,2,2,0,"['toll-like receptor 8', 'C-X-C motif chemokine 16']",[],0.7218363,0.014637219,2,0.03,60,10,100,0.1,0.1
146,4,1,3,['Nucleotide metabolism'],"['Muribaculaceae', 'Lentisphaerota', 'Berryella']",0.6269299,0.054298107,2,0.03,60,10,100,0.1,0.1
147,3,1,2,['semenogelase [EC:3.4.21.77]'],"['Coriobacteriaceae', 'Bryobacterales']",0.74921083,0.017146986,2,0.03,60,10,100,0.1,0.1
148,4,3,1,"['interleukin 13 receptor alpha-1', 'protein S100-A9', 'tumor necrosis factor receptor superfamily member 4']",['Peptoniphilus'],0.44542345,0.0353066,2,0.03,60,10,100,0.1,0.1
149,2,1,1,['motilin'],['Verrucomicrobiota'],0.85512304,0.009527375,2,0.03,60,10,100,0.1,0.1
150,4,1,3,['inhibin beta B chain'],"['Muricoprocola', 'Dysgonomonas', 'Turicibacter']",0.8549355,0.039006595,2,0.03,60,10,100,0.1,0.1
151,2,2,0,"['Progesterone-mediated oocyte maturation', 'Vascular smooth muscle contraction']",[],0.9092668,0.0177941,2,0.03,60,10,100,0.1,0.1
152,2,1,1,['beta-defensin 1'],['Lutispora'],0.7527193,0.013892542,2,0.03,60,10,100,0.1,0.1
153,3,1,2,['interleukin 17 receptor E'],"['Coriobacteriia', 'Caryophanales']",0.83357507,0.013252868,2,0.03,60,10,100,0.1,0.1
