Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
10,7,6,1,"['heme oxygenase 1 [EC:1.14.14.18]', 'CD28 antigen', 'aryl hydrocarbon receptor', 'gastric inhibitory polypeptide', 'neurogenic differentiation factor 1', 'Mineral absorption']",['Enterococcus'],0.31420442,0.25556785,2,0.1,10,10,100,1.0,0.1
11,8,5,3,"['toll-interleukin 1 receptor (TIR) domain-containing adaptor protein', 'interleukin 13', 'aminopeptidase N [EC:3.4.11.2]', 'anti-mullerian hormone', 'Glutathione metabolism']","['Actinobaculum', 'Paratractidigestivibacter', 'Paraeggerthella']",0.53701586,0.2612312,2,0.1,10,10,100,1.0,0.1
12,6,4,2,"['interleukin 2 receptor alpha', 'Glycosphingolipid biosynthesis - globo and isoglobo series', 'methanethiol oxidase [EC:1.8.3.4]', 'lipocalin 2']","['Actinomyces', 'Arabiibacter']",0.41874313,0.1513225,2,0.1,10,10,100,1.0,0.1
13,3,3,0,"['AMPK signaling pathway', 'low density lipoprotein receptor-related protein 5/6', 'Vascular smooth muscle contraction']",[],0.8379393,0.09994786,2,0.1,10,10,100,1.0,0.1
14,3,3,0,"['autophagy-related protein 5', 'Glucagon signaling pathway', 'GABAergic synapse']",[],0.341278,0.1412062,2,0.1,10,10,100,1.0,0.1
15,2,2,0,"['interleukin 2 receptor beta', 'transcription initiation factor TFIID TATA-box-binding protein']",[],0.8311094,0.02335968,2,0.1,10,10,100,1.0,0.1
16,25,9,16,"['interleukin 15', 'granulocyte-macrophage colony-stimulating factor receptor alpha', 'galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]', 'C-C motif chemokine 16', 'C-C chemokine receptor type 7', 'C-X-C motif chemokine 14', 'anti-mullerian hormone receptor type-2 [EC:2.7.11.30]', 'runt-related transcription factor 3', 'heterogeneous nuclear ribonucleoprotein A1/A3']","['Coriobacteriia', 'Eggerthellaceae', 'Eggerthellales', 'Coriobacteriales', 'Coriobacteriaceae', 'Atopobiaceae', 'Collinsella', 'Hungatella', 'Gordonibacter', 'Tractidigestivibacter', 'Bacilliculturomica', 'Cryptobacterium', 'Filifactor', 'Varibaculum', 'Thermophilibacter', 'Anaerofustis']",0.14033923,0.6691539,2,0.1,10,10,100,1.0,0.1
17,9,9,0,"['interleukin 4 receptor', 'toll-like receptor 9', 'tumor necrosis factor receptor superfamily member 14', 'activin receptor type-2A [EC:2.7.11.30]', 'activin receptor type-1B [EC:2.7.11.30]', 'interleukin 22 receptor alpha 1', 'mucin-2', 'nuclear receptor subfamily 1 group D member 2', 'Virion - Herpesvirus']",[],0.3776224,0.3299957,2,0.1,10,10,100,1.0,0.1
18,2,2,0,"['Insulin secretion', 'Thyroid cancer']",[],0.7259841,0.04656123,2,0.1,10,10,100,1.0,0.1
19,8,5,3,"['Bile secretion', 'lymphotoxin beta receptor TNFR superfamily member 3', 'claudin', 'Glycosphingolipid biosynthesis - lacto and neolacto series', 'ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]']","['Actinobacteria', 'Mycobacteriales', 'Corynebacterium']",0.5125011,0.19882019,2,0.1,10,10,100,1.0,0.1
20,4,1,3,['C-C motif chemokine 20'],"['Oligosphaerales', 'Dendrosporobacter', 'Cloacibacillus']",0.4005636,0.14513697,2,0.1,10,10,100,1.0,0.1
21,2,2,0,"['C-C motif chemokine 22', 'fatty acid-binding protein 2, intestinal']",[],0.671474,0.0911137,2,0.1,10,10,100,1.0,0.1
22,5,3,2,"['C-C chemokine receptor type 3', 'C-X-C chemokine receptor type 7 (atypical chemokine receptor 3)', 'dual oxidase [EC:1.6.3.1 1.11.1.-]']","['Oribacterium', 'Curtanaerobium']",0.40219936,0.22200085,2,0.1,10,10,100,1.0,0.1
23,2,2,0,"['bone morphogenetic protein receptor type-1B [EC:2.7.11.30]', 'bone morphogenetic protein 7']",[],0.6994572,0.07628573,2,0.1,10,10,100,1.0,0.1
24,7,2,5,"['Spinocerebellar ataxia', 'Basal transcription factors']","['Bifidobacteriaceae', 'Bifidobacteriales', 'Bifidobacterium', 'Desertifilaceae', 'Gardnerella']",0.51013494,0.24650517,2,0.1,10,10,100,1.0,0.1
25,6,4,2,"['interleukin 22', 'C-C motif chemokine 19', 'C-X-C motif chemokine 13', 'tumor necrosis factor receptor superfamily member 17']","['Monoglobus', 'Baileyella']",0.48812008,0.25239736,2,0.1,10,10,100,1.0,0.1
26,27,9,18,"['C-C motif chemokine 25', 'ghrelin', 'interleukin 20 receptor alpha', 'interleukin 21 receptor', 'interleukin 18 receptor 1', 'Renin-angiotensin system', 'interleukin 17C', 'secreted frizzled-related protein 3', 'Folate biosynthesis']","['Peptococcaceae', 'Adlercreutzia', 'Lachnospira', 'Clostridiaceae 4', 'Peptococcus', 'Defluviitalea', 'Anaerosolibacter', 'Defluviitaleaceae', 'Slackia', 'Suonthocola', 'Vallitaleaceae', 'Butyrivibrio', 'Heliobacteriaceae', 'Heliobacterium', 'Desulfohalotomaculum', 'Fannyhessea', 'Intestinibacter', 'Velocimicrobium']",0.23385143,0.47089183,2,0.1,10,10,100,1.0,0.1
27,3,2,1,"['leukemia inhibitory factor', 'tumor necrosis factor receptor superfamily member 27']",['Verrucomicrobiia'],0.7541428,0.08041768,2,0.1,10,10,100,1.0,0.1
28,4,2,2,"['histone deacetylase 6 [EC:3.5.1.98]', 'Glycosphingolipid biosynthesis - ganglio series']","['Corynebacteriaceae', 'Fructilactobacillus']",0.65981805,0.1603756,2,0.1,10,10,100,1.0,0.1
29,2,1,1,['C-C chemokine receptor type 8'],['Glutamicibacter'],0.6216554,0.061398298,2,0.1,10,10,100,1.0,0.1
30,5,1,4,['C-C motif chemokine 27'],"['Fusobacteriales', 'Fusobacteriota', 'Fusobacteriia', 'Flavobacteriia']",0.75016767,0.1255447,2,0.1,10,10,100,1.0,0.1
31,2,2,0,"['Progesterone-mediated oocyte maturation', 'Oocyte meiosis']",[],0.69618964,0.09493177,2,0.1,10,10,100,1.0,0.1
32,2,1,1,['C-C motif chemokine 1'],['Marinilabiliaceae'],0.499248,0.07048767,2,0.1,10,10,100,1.0,0.1
33,2,1,1,['T-cell surface glycoprotein CD2'],['Thermoanaerobacterales'],0.56060565,0.09525487,2,0.1,10,10,100,1.0,0.1
34,2,1,1,['interferon lambda receptor 1'],['Victivallales'],0.37892824,0.09074723,2,0.1,10,10,100,1.0,0.1
35,2,2,0,"['aquaporin-8', 'tumor necrosis factor receptor superfamily member 21']",[],0.6495532,0.06641811,2,0.1,10,10,100,1.0,0.1
36,3,0,3,[],"['Actinomycetota', 'Actinomycetaceae', 'Actinomycetales']",0.6621239,0.110307634,2,0.1,10,10,100,1.0,0.1
37,5,0,5,[],"['Sutterellaceae', 'Duodenibacillus', 'Turicimonas', 'Enterobacter', 'Salmonella']",0.6015631,0.20237787,2,0.1,10,10,100,1.0,0.1
38,2,0,2,[],"['Kiloniellaceae', 'Rhodospirillales']",0.7270998,0.055070862,2,0.1,10,10,100,1.0,0.1
39,4,0,4,[],"['Verrucomicrobiales', 'Akkermansiaceae', 'Verrucomicrobiota', 'Akkermansia']",0.6491314,0.12835944,2,0.1,10,10,100,1.0,0.1
40,2,0,2,[],"['Synergistaceae', 'Synergistales']",0.9362569,0.050333332,2,0.1,10,10,100,1.0,0.1
41,8,0,8,[],"['Mollicutes', 'Mycoplasmatota', 'Mariniplasma', 'Sporomusaceae', 'Acholeplasmatales', 'Acholeplasmataceae', 'Asteroleplasma', 'Methylomusa']",0.6281538,0.19287567,2,0.1,10,10,100,1.0,0.1
42,2,0,2,[],"['Leptotrichiaceae', 'Aggregatibacter']",0.6982783,0.09103766,2,0.1,10,10,100,1.0,0.1
43,3,0,3,[],"['Aestuariispira', 'Alcaligenaceae', 'Haemophilus']",0.58121085,0.11440654,2,0.1,10,10,100,1.0,0.1
44,3,0,3,[],"['Pseudomonadales', 'Pseudomonadaceae', 'Morganella']",0.4599533,0.13585049,2,0.1,10,10,100,1.0,0.1
45,4,0,4,[],"['Tepidibaculum', 'Anaerovorax', 'Huintestinicola', 'Flavonifractor']",0.5005551,0.18843861,2,0.1,10,10,100,1.0,0.1
46,2,0,2,[],"['Sphingomonadales', 'Sphingomonadaceae']",0.75165534,0.047487162,2,0.1,10,10,100,1.0,0.1
47,2,0,2,[],"['Anaerostipes', 'Petrocella']",0.79202825,0.06909953,2,0.1,10,10,100,1.0,0.1
48,3,0,3,[],"['Ichthyobacterium', 'Flavobacteriales', 'Pseudoleptotrichia']",0.8935804,0.045963824,2,0.1,10,10,100,1.0,0.1
49,4,0,4,[],"['Desulfovibrionales', 'Deltaproteobacteria', 'Desulfovibrionaceae', 'Bilophila']",0.62290865,0.15316382,2,0.1,10,10,100,1.0,0.1
50,5,0,5,[],"['Pasteurellales', 'Desulfovibrio', 'Oligella', 'Oxalobacteraceae', 'Oxalobacter']",0.61312544,0.18472749,2,0.1,10,10,100,1.0,0.1
51,4,0,4,[],"['Hyphomicrobium', 'Hyphomicrobiaceae', 'Gemmobacter', 'Methylorubrum']",0.43005994,0.17090641,2,0.1,10,10,100,1.0,0.1
52,3,0,3,[],"['Chitinophagales', 'Chitinophagia', 'Chitinophagaceae']",0.7286678,0.09320621,2,0.1,10,10,100,1.0,0.1
53,4,0,4,[],"['Poaceae', 'Zea', 'Liliopsida', 'Plantae']",0.9049256,0.14256518,2,0.1,10,10,100,1.0,0.1
54,2,0,2,[],"['Pseudomonas', 'Pigmentiphaga']",0.5081694,0.07339537,2,0.1,10,10,100,1.0,0.1
55,2,0,2,[],"['Enterobacteriaceae', 'Morganellaceae']",0.63897187,0.06891847,2,0.1,10,10,100,1.0,0.1
56,3,0,3,[],"['Sphingomonas', 'Succinivibrio', 'Aeromonadales']",0.5588543,0.10694605,2,0.1,10,10,100,1.0,0.1
57,4,0,4,[],"['Victivallaceae', 'Dysgonomonas', 'Dysgonomonadaceae', 'Desulfitobacteriaceae']",0.6473799,0.11443406,2,0.1,10,10,100,1.0,0.1
58,2,0,2,[],"['Neisseria', 'Neisseriales']",0.90670395,0.09936146,2,0.1,10,10,100,1.0,0.1
59,2,0,2,[],"['Methylobacteriaceae', 'Rhizobiaceae']",0.95224226,0.009078793,2,0.1,10,10,100,1.0,0.1
60,2,0,2,[],"['Lentisphaeria', 'Paradesulfitobacterium']",0.7469349,0.05034692,2,0.1,10,10,100,1.0,0.1
61,2,0,2,[],"['Parasutterella', 'Escherichia/Shigella']",0.67521906,0.06357051,2,0.1,10,10,100,1.0,0.1
62,2,0,2,[],"['Roseofilum', 'Nocardiaceae']",0.5400741,0.06323236,2,0.1,10,10,100,1.0,0.1
63,2,0,2,[],"['Ezakiella', 'Fenollaria']",0.8018589,0.09442407,2,0.1,10,10,100,1.0,0.1
64,2,0,2,[],"['Paludibacter', 'Paludibacteraceae']",0.4195844,0.08168734,2,0.1,10,10,100,1.0,0.1
65,2,0,2,[],"['Mailhella', 'Roseateles']",0.6093401,0.068402395,2,0.1,10,10,100,1.0,0.1
66,2,0,2,[],"['Mesosutterella', 'Mannheimia']",0.6622834,0.08928384,2,0.1,10,10,100,1.0,0.1
67,2,0,2,[],"['Caldisalinibacter', 'Clostridiaceae 3']",0.82577133,0.08392964,2,0.1,10,10,100,1.0,0.1
68,3,0,3,[],"['Anaerosomatales', 'Anaerosomataceae', 'Frisingicoccus']",0.83599347,0.092021205,2,0.1,10,10,100,1.0,0.1
