Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
10,17,10,7,"['Janus kinase 2 [EC:2.7.10.2]', 'Hormone signaling', 'breast cancer anti-estrogen resistance 1', 'toll-like receptor 3', 'plasminogen activator inhibitor 1', 'Efferocytosis', 'C-C motif chemokine 26', 'Ferroptosis', 'Cytoskeleton in muscle cells', 'erbb2-interacting protein']","['Actinomyces', 'Micrococcaceae', 'Enorma', 'Coprobacter', 'Streptophyta', 'Staphylococcaceae', 'Lancefieldella']",0.18064348,0.47910878,2,0.1,20,10,100,0.1,1.0
11,58,20,38,"['myeloid differentiation primary response protein MyD88', 'C-C motif chemokine 2', 'interferon gamma receptor 1', 'NACHT, LRR and PYD domains-containing protein 3', 'interleukin 15', 'anti-mullerian hormone', 'C-C motif chemokine 16', 'C-X-C chemokine receptor type 2', 'interleukin 1 receptor type II', 'ghrelin', 'runt-related transcription factor 3', 'interleukin 17A', 'receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]', 'granulocyte-macrophage colony-stimulating factor receptor alpha', 'B-lymphocyte antigen CD19', 'mitogen-activated protein kinase kinase kinase 8 [EC:2.7.11.25]', 'interleukin 18 receptor accessory protein', 'integrin alpha X', 'pyrin', 'leucine-rich repeat kinase 2 [EC:2.7.11.1]']","['Oscillospiraceae', 'Eubacteriales_incertae_sedis_XIII', 'Peptostreptococcaceae', 'Anaerotignum', 'Intestinimonas', 'Papillibacter', 'Lachnospira', 'Oscillibacter', 'Ihubacter', 'Merdimonas', 'Ruminococcoides', 'Criibacterium', 'Dysosmobacter', 'Fournierella', 'Waltera', 'Anaerobium', 'Anaerotaenia', 'Agathobacter', 'Drancourtella', 'Mordavella', 'Ruthenibacterium', 'Baileyella', 'Parasporobacterium', 'Hydrogenoanaerobacterium', 'Filifactor', 'Caldisalinibacter', 'Anaerovibrio', 'Anaerosomataceae', 'Garciella', 'Sporofaciens', 'Syntrophomonas', 'Falcatimonas', 'Suilimivivens', 'Pusillibacter', 'Tissierellales', 'Tissierellia', 'Tepidimicrobium', 'Tissierellaceae']",-0.12372099,1.1294725,2,0.1,20,10,100,0.1,1.0
12,7,7,0,"['TNF signaling pathway', 'Epstein-Barr virus infection', 'Th1 and Th2 cell differentiation', 'fms-related tyrosine kinase 3 [EC:2.7.10.1]', 'C-C chemokine receptor type 3', 'forkhead box P3', 'lipocalin 2']",[],0.67487496,0.2180506,2,0.1,20,10,100,0.1,1.0
13,6,1,5,['carbonic anhydrase 2 [EC:4.2.1.1]'],"['Sutterellaceae', 'Enterobacteriaceae', 'Leptotrichia', 'Parasutterella', 'Roseateles']",0.5857444,0.1632747,2,0.1,20,10,100,0.1,1.0
14,5,3,2,"['integrin alpha L', 'interleukin 6 receptor', 'solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29']","['Lactobacillaceae', 'Ligilactobacillus']",0.60931826,0.18758912,2,0.1,20,10,100,0.1,1.0
15,2,2,0,"['proto-oncogene tyrosine-protein kinase Kit [EC:2.7.10.1]', 'cysteine protease ATG4 [EC:3.4.22.-]']",[],0.5927284,0.068833135,2,0.1,20,10,100,0.1,1.0
16,4,2,2,"['CD28 antigen', 'CX3C chemokine receptor 1']","['Rhodospirillales', 'Pasteurellales']",0.90146506,0.032544915,2,0.1,20,10,100,0.1,1.0
17,11,3,8,"['tumor necrosis factor ligand superfamily member 5', 'interferon omega', 'interferon epsilon']","['Synergistales', 'Synergistota', 'Mycoplasmatota', 'Synergistaceae', 'Sporosarcina', 'Brochothrix', 'Asteroleplasma', 'Dubosiella']",0.288515,0.3891121,2,0.1,20,10,100,0.1,1.0
18,2,2,0,"['macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1]', 'autophagy-related protein 5']",[],0.51369846,0.092686765,2,0.1,20,10,100,0.1,1.0
19,2,2,0,"['interleukin 23 subunit alpha', 'C-C motif chemokine 22']",[],0.6814765,0.0674739,2,0.1,20,10,100,0.1,1.0
20,3,3,0,"['transferrin receptor', 'toll-like receptor 5', 'Pancreatic secretion']",[],0.66812855,0.055616565,2,0.1,20,10,100,0.1,1.0
21,5,2,3,"['interleukin 6 signal transducer', 'Melanogenesis']","['Bifidobacteriaceae', 'Bifidobacteriales', 'Alloscardovia']",0.5165565,0.19290023,2,0.1,20,10,100,0.1,1.0
22,3,2,1,"['interleukin 3', 'bone morphogenetic protein receptor type-1B [EC:2.7.11.30]']",['Euglenida'],0.88032675,0.03685668,2,0.1,20,10,100,0.1,1.0
23,3,1,2,['Rap1 signaling pathway'],"['Rothia', 'Glutamicibacter']",0.8078406,0.08622852,2,0.1,20,10,100,0.1,1.0
24,4,2,2,"['glucagon', 'Biosynthesis of cofactors']","['Fusobacteriaceae', 'Fusobacterium']",0.5851326,0.13009046,2,0.1,20,10,100,0.1,1.0
25,2,2,0,"['bone morphogenetic protein receptor type-2 [EC:2.7.11.30]', 'fatty acid-binding protein 1, liver']",[],0.4950373,0.08975823,2,0.1,20,10,100,0.1,1.0
26,2,1,1,['CD80 antigen'],['Petroclostridium'],0.64610434,0.09166075,2,0.1,20,10,100,0.1,1.0
27,4,3,1,"['somatostatin', 'Glycosphingolipid biosynthesis - ganglio series', 'Motor proteins']",['Cyanobacteriota'],0.6975105,0.08929661,2,0.1,20,10,100,0.1,1.0
