Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
21,18,17,1,"['Kaposi sarcoma-associated herpesvirus infection', 'Salmonella infection', 'tumor necrosis factor ligand superfamily member 6', 'Hormone signaling', 'Hippo signaling pathway', 'AGE-RAGE signaling pathway in diabetic complications', 'Alzheimer disease', 'Pathways of neurodegeneration - multiple diseases', 'Cellular senescence', 'Efferocytosis', 'Diabetic cardiomyopathy', 'Calcium signaling pathway', 'Autophagy - other', 'Cell cycle', 'fatty acid-binding protein 1, liver', 'Ubiquitin mediated proteolysis', 'erbb2-interacting protein']",['Limosilactobacillus'],-0.06693001,0.27316678,2,0.05,10,50,100,0.1,0.1
22,8,8,0,"['Toxoplasmosis', 'Hepatitis B', 'Hepatitis C', 'p53 signaling pathway', 'heme oxygenase 1 [EC:1.14.14.18]', 'Apelin signaling pathway', 'C-C motif chemokine 17', 'Mineral absorption']",[],0.55303234,0.098277666,2,0.05,10,50,100,0.1,0.1
23,2,2,0,"['Chagas disease', 'macrophage colony-stimulating factor 1']",[],0.88702834,0.0111879045,2,0.05,10,50,100,0.1,0.1
24,3,3,0,"['tumor necrosis factor receptor superfamily member 6', 'Proteoglycans in cancer', 'Apoptosis']",[],0.533471,0.051476672,2,0.05,10,50,100,0.1,0.1
25,5,5,0,"['Osteoclast differentiation', 'Necroptosis', 'Leishmaniasis', 'Epstein-Barr virus infection', 'Fatty acid biosynthesis']",[],0.39668462,0.08520005,2,0.05,10,50,100,0.1,0.1
26,2,2,0,"['Coronavirus disease - COVID-19', 'African trypanosomiasis']",[],0.5865034,0.029499324,2,0.05,10,50,100,0.1,0.1
27,2,1,1,['Measles'],['Curtanaerobium'],0.47335744,0.043609213,2,0.05,10,50,100,0.1,0.1
28,10,3,7,"['interferon beta', 'integrin beta 2', 'Base excision repair']","['Fusobacteriota', 'Fusobacteriia', 'Fusobacteriales', 'Caryophanaceae', 'Leuconostocaceae', 'Campylobacteraceae', 'Peribacillus']",0.16076665,0.11961907,2,0.05,10,50,100,0.1,0.1
29,2,2,0,"['integrin beta 1', 'Virion - Rotavirus']",[],0.72795826,0.031850617,2,0.05,10,50,100,0.1,0.1
30,3,3,0,"['Janus kinase 2 [EC:2.7.10.2]', 'PD-L1 expression and PD-1 checkpoint pathway in cancer', 'Viral carcinogenesis']",[],0.3564203,0.078943685,2,0.05,10,50,100,0.1,0.1
31,3,2,1,"['Pertussis', 'Prion disease']",['Lactobacillus'],0.65322554,0.050366446,2,0.05,10,50,100,0.1,0.1
32,4,4,0,"['Fluid shear stress and atherosclerosis', 'Neutrophil extracellular trap formation', 'C-type lectin receptor signaling pathway', 'MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 1']",[],0.5729065,0.06339786,2,0.05,10,50,100,0.1,0.1
33,10,10,0,"['Pathogenic Escherichia coli infection', 'HIF-1 signaling pathway', 'interleukin 18', 'Acute myeloid leukemia', 'Chemical carcinogenesis - reactive oxygen species', 'Chronic myeloid leukemia', 'Platinum drug resistance', 'Renal cell carcinoma', 'Cushing syndrome', 'tumor necrosis factor receptor superfamily member 13B']",[],0.2649837,0.13289657,2,0.05,10,50,100,0.1,0.1
34,7,5,2,"['myeloid differentiation primary response protein MyD88', 'beta-2-microglobulin', 'interleukin 17F', 'C-X-C chemokine receptor type 5', 'discs large protein 5']","['Mediterraneibacter', 'Porphyromonadaceae']",0.5137149,0.12679599,2,0.05,10,50,100,0.1,0.1
35,6,3,3,"['interleukin 12A', 'C-C motif chemokine 3', 'inhibin beta B chain']","['Sporosarcina', 'Bacillales_Incertae Sedis XI', 'Levilactobacillus']",0.46999922,0.095540255,2,0.05,10,50,100,0.1,0.1
36,10,6,4,"['interferon alpha', 'TGF-beta receptor type-2 [EC:2.7.11.30]', 'transferrin receptor', 'interleukin 27 subunit alpha', 'C-C motif chemokine 26', 'Porphyrin metabolism']","['Eubacterium', 'Cetobacterium', 'Lachnoanaerobaculum', 'Cryptobacterium']",0.06240382,0.168461,2,0.05,10,50,100,0.1,0.1
37,11,5,6,"['MHC class II antigen', 'interleukin 1 alpha', 'monocyte differentiation antigen CD14', 'CD44 antigen', 'C-C chemokine receptor type 1']","['Aerococcaceae', 'Listeriaceae', 'Abiotrophia', 'Berryella', 'Gleimia', 'Facklamia']",-0.05064601,0.28090566,2,0.05,10,50,100,0.1,0.1
38,6,5,1,"['Intestinal immune network for IgA production', 'toll-like receptor 7', 'caspase recruitment domain-containing protein 9', 'ciliary neurotrophic factor receptor', 'solute carrier family 26 (sulfate anion transporter), member 2']",['Cyanobacteriota'],0.32620126,0.10449855,2,0.05,10,50,100,0.1,0.1
39,2,2,0,"['interleukin 10', 'Amyotrophic lateral sclerosis']",[],0.38631338,0.0475544,2,0.05,10,50,100,0.1,0.1
40,5,4,1,"['toll-like receptor 2', 'solute carrier family 4 (sodium bicarbonate cotransporter), member 4', 'ciliary neurotrophic factor', 'Collecting duct acid secretion']",['Atopobiaceae'],0.19532223,0.10085419,2,0.05,10,50,100,0.1,0.1
41,6,4,2,"['Malaria', 'adiponectin', 'NLR family member X1', 'liver X receptor beta']","['Streptococcus', 'Ligilactobacillus']",0.65360004,0.051151074,2,0.05,10,50,100,0.1,0.1
42,4,2,2,"['Metabolic pathways', 'erythropoietin receptor']","['Parabacteroides', 'Fannyhessea']",0.41867957,0.09867878,2,0.05,10,50,100,0.1,0.1
43,3,3,0,"['Human immunodeficiency virus 1 infection', 'Pancreatic cancer', 'Small cell lung cancer']",[],0.7113789,0.04997802,2,0.05,10,50,100,0.1,0.1
44,4,4,0,"['transcription factor 7-like 2', 'Regulation of actin cytoskeleton', 'breast cancer anti-estrogen resistance 1', 'Insulin resistance']",[],0.49494076,0.10072141,2,0.05,10,50,100,0.1,0.1
45,6,6,0,"['Yersinia infection', 'Hepatocellular carcinoma', 'Melanoma', 'Adipocytokine signaling pathway', 'leptin', 'Fc gamma R-mediated phagocytosis']",[],0.5547323,0.09682448,2,0.05,10,50,100,0.1,0.1
46,16,13,3,"['apoptotic protease-activating factor', 'nitric-oxide synthase, inducible [EC:1.14.13.39]', 'glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]', 'Antigen processing and presentation', 'B-lymphocyte antigen CD19', 'C-C motif chemokine 21', 'ubiquitin-like modifier-activating enzyme ATG7', 'C-C motif chemokine 13', 'Peroxisome', 'Cholesterol metabolism', 'Biosynthesis of amino acids', 'Arginine biosynthesis', 'Arginine and proline metabolism']","['Howardella', 'Terrisporobacter', 'Finegoldia']",0.088461064,0.22676407,2,0.05,10,50,100,0.1,0.1
47,6,3,3,"['Focal adhesion', 'EGFR tyrosine kinase inhibitor resistance', 'Thyroid cancer']","['Microbacteriaceae', 'Schaalia', 'Pseudoclavibacter']",0.6491063,0.09332287,2,0.05,10,50,100,0.1,0.1
48,6,3,3,"['Legionellosis', 'cullin 2', 'growth differentiation factor 5']","['Thermanaerosceptrum', 'Tissierellaceae', 'Tissierellales']",0.52689993,0.09152804,2,0.05,10,50,100,0.1,0.1
49,2,2,0,"['interferon gamma receptor 1', 'fms-related tyrosine kinase 3 ligand']",[],0.43029442,0.042739343,2,0.05,10,50,100,0.1,0.1
50,2,2,0,"['tumor necrosis factor receptor superfamily member 5', 'aryl hydrocarbon receptor']",[],0.84060967,0.0453695,2,0.05,10,50,100,0.1,0.1
51,5,5,0,"['Cell adhesion molecules', 'integrin alpha M', 'Phagosome', 'interleukin 23 subunit alpha', 'C-C motif chemokine 14']",[],0.7369011,0.05767276,2,0.05,10,50,100,0.1,0.1
52,4,4,0,"['interferon receptor 2', 'galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]', 'bestrophin-2', 'dual oxidase [EC:1.6.3.1 1.11.1.-]']",[],0.788598,0.029135926,2,0.05,10,50,100,0.1,0.1
53,5,5,0,"['Colorectal cancer', 'C-C chemokine receptor type 5', 'Relaxin signaling pathway', 'interleukin 6 signal transducer', 'interleukin 23 receptor']",[],0.47448587,0.10275575,2,0.05,10,50,100,0.1,0.1
54,3,2,1,"['C-C motif chemokine 2', 'Carbon metabolism']",['Jutongia'],0.69413346,0.056663487,2,0.05,10,50,100,0.1,0.1
55,35,10,25,"['C-C motif chemokine 5', 'tumor necrosis factor receptor superfamily member 13C', 'neprilysin [EC:3.4.24.11]', 'inhibin beta C chain', 'C-X-C chemokine receptor type 3', 'interleukin 13 receptor alpha-1', 'interleukin 17 receptor A', 'Lysosome', 'leucine-rich repeat kinase 2 [EC:2.7.11.1]', 'protein S100-A9']","['Oscillospiraceae', 'Bacteroidota', 'Bacteroidales', 'Guopingia', 'Rikenellaceae', 'Alistipes', 'Flintibacter', 'Massiliimalia', 'Anaerosporobacter', 'Eubacteriales_incertae_sedis', 'Faecalibacterium', 'Lentihominibacter', 'Lawsonibacter', 'Porphyromonas', 'Odoribacter', 'Lachnotalea', 'Paraprevotella', 'Prevotellamassilia', 'Euryarchaeota', 'Allisonella', 'Desulfohalotomaculum', 'Anaeroglobus', 'Pseudobutyrivibrio', 'Pseudobacteroides', 'Prolixibacteraceae']",0.05128302,0.32668874,2,0.05,10,50,100,0.1,0.1
56,2,1,1,['Non-alcoholic fatty liver disease'],['Staphylococcus'],0.6987102,0.020673111,2,0.05,10,50,100,0.1,0.1
57,2,2,0,"['C-X-C motif chemokine 5/6', 'Pentose and glucuronate interconversions']",[],0.6936042,0.037807044,2,0.05,10,50,100,0.1,0.1
58,4,3,1,"['FoxO signaling pathway', 'Endometrial cancer', 'B cell receptor signaling pathway']",['Bifidobacterium'],0.41620624,0.10947729,2,0.05,10,50,100,0.1,0.1
59,5,3,2,"['Neuroactive ligand-receptor interaction', 'CD86 antigen', 'C-X-C motif chemokine 16']","['Brochothrix', 'Lysinibacillus']",0.5507385,0.078387365,2,0.05,10,50,100,0.1,0.1
60,2,2,0,"['Allograft rejection', 'deleted in malignant brain tumors 1 protein']",[],0.7061198,0.026033254,2,0.05,10,50,100,0.1,0.1
61,2,2,0,"['Cytosolic DNA-sensing pathway', 'Virion - Lassa virus and SFTS virus']",[],0.82828784,0.01988009,2,0.05,10,50,100,0.1,0.1
62,2,2,0,"['interleukin 6 receptor', 'somatostatin']",[],0.73075455,0.044902228,2,0.05,10,50,100,0.1,0.1
63,2,2,0,"['Endocytosis', 'inhibin beta E chain']",[],0.6520654,0.033501226,2,0.05,10,50,100,0.1,0.1
64,4,4,0,"['NACHT, LRR and PYD domains-containing protein 3', 'C-C motif chemokine 15/23', 'ankyrin-3', 'tumor necrosis factor receptor superfamily member 10D']",[],0.68566483,0.040773753,2,0.05,10,50,100,0.1,0.1
65,2,2,0,"['interleukin 2 receptor alpha', 'interleukin 13']",[],0.92471755,0.040043887,2,0.05,10,50,100,0.1,0.1
66,2,1,1,['C-X-C motif chemokine 12'],['Priestia'],0.94480956,0.008353573,2,0.05,10,50,100,0.1,0.1
67,3,3,0,"['Staphylococcus aureus infection', 'glucagon', 'high mobility group protein B1']",[],0.60577077,0.056265198,2,0.05,10,50,100,0.1,0.1
68,2,2,0,"['macrophage colony-stimulating factor 1 receptor [EC:2.7.10.1]', 'Insulin secretion']",[],0.56601834,0.04864376,2,0.05,10,50,100,0.1,0.1
69,12,6,6,"['CD80 antigen', 'toll-like receptor 6', 'C-X-C motif chemokine 9', 'tumor necrosis factor receptor superfamily member 10C', 'CD68 antigen', 'intercellular adhesion molecule 3']","['Odoribacteraceae', 'Butyricicoccus', 'Guggenheimella', 'Eubacteriales_incertae_sedis_XII', 'Pseudoflavonifractor', 'Anaerovibrio']",0.3288639,0.12178135,2,0.05,10,50,100,0.1,0.1
70,2,2,0,"['Chemical carcinogenesis - receptor activation', 'Cholinergic synapse']",[],0.8348656,0.023634007,2,0.05,10,50,100,0.1,0.1
71,4,1,3,['interleukin 3'],"['Bifidobacteriales', 'Bifidobacteriaceae', 'Micrococcaceae']",0.79685235,0.060826816,2,0.05,10,50,100,0.1,0.1
72,2,2,0,"['Endocrine resistance', 'Carbohydrate digestion and absorption']",[],0.61733055,0.023385705,2,0.05,10,50,100,0.1,0.1
73,2,2,0,"['Phospholipase D signaling pathway', 'Non-small cell lung cancer']",[],0.95554173,0.005202504,2,0.05,10,50,100,0.1,0.1
74,2,2,0,"['cAMP signaling pathway', 'solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20/29']",[],0.7677281,0.019134764,2,0.05,10,50,100,0.1,0.1
75,4,3,1,"['kinase insert domain protein receptor [EC:2.7.10.1]', 'Systemic lupus erythematosus', 'Renin secretion']",['Caryophanales'],0.55648094,0.08937008,2,0.05,10,50,100,0.1,0.1
76,3,1,2,['neutrophil cytosolic factor 2'],"['Brotonthovivens', 'Cloacibacillus']",0.6276637,0.043798715,2,0.05,10,50,100,0.1,0.1
77,13,8,5,"['beta-glucuronidase [EC:3.2.1.31]', 'granulocyte colony-stimulating factor receptor', 'anti-mullerian hormone receptor type-2 [EC:2.7.11.30]', 'interleukin 9 receptor', 'Ribosome', 'Ascorbate and aldarate metabolism', 'Biosynthesis of cofactors', 'interferon regulatory factor 5']","['Anaerotruncus', 'Eubacteriaceae', 'Barnesiella', 'Hoministercoradaptatus', 'Solobacterium']",0.087269664,0.22831376,2,0.05,10,50,100,0.1,0.1
78,2,2,0,"['tumor necrosis factor receptor superfamily member 16', 'Vibrio cholerae infection']",[],0.31511647,0.048833348,2,0.05,10,50,100,0.1,0.1
79,2,1,1,['FMS-like tyrosine kinase 1 [EC:2.7.10.1]'],['Sphingobacteriales'],0.82209146,0.016329514,2,0.05,10,50,100,0.1,0.1
80,9,4,5,"['low affinity immunoglobulin gamma Fc receptor III', 'C-C motif chemokine 24', 'inhibin beta A chain', 'NACHT, LRR and PYD domains-containing protein 6']","['Vescimonas', 'Oscillibacter', 'Mogibacterium', 'Syntrophococcus', 'Methanomassiliicoccales']",0.25659153,0.15945499,2,0.05,10,50,100,0.1,0.1
81,3,2,1,"['KIT ligand', 'leukemia inhibitory factor receptor']",['Actinomyces'],0.60240555,0.05024247,2,0.05,10,50,100,0.1,0.1
82,2,1,1,['Asthma'],['Lachnobacterium'],0.32948154,0.04729926,2,0.05,10,50,100,0.1,0.1
83,2,1,1,['carbonic anhydrase 2 [EC:4.2.1.1]'],['Coriobacteriales'],0.7179538,0.02887899,2,0.05,10,50,100,0.1,0.1
84,2,2,0,"['Central carbon metabolism in cancer', 'Glioma']",[],0.42231303,0.039598275,2,0.05,10,50,100,0.1,0.1
85,2,1,1,['interleukin 7 receptor'],['Thomasclavelia'],0.77267104,0.0274846,2,0.05,10,50,100,0.1,0.1
86,10,2,8,"['granulocyte colony-stimulating factor', 'thrombopoietin receptor']","['Eubacteriales_incertae_sedis_XIII', 'Intestinimonas', 'Kineothrix', 'Waltera', 'Lactonifactor', 'Paramuribaculum', 'Lacrimispora', 'Heliobacteriaceae']",0.31865993,0.19062254,2,0.05,10,50,100,0.1,0.1
87,3,2,1,"['NADPH oxidase 1', 'Hedgehog signaling pathway']",['Coriobacteriia'],0.51190656,0.059008352,2,0.05,10,50,100,0.1,0.1
88,5,4,1,"['interleukin 15', 'mitogen-activated protein kinase kinase kinase 8 [EC:2.7.11.25]', 'interleukin 17B', 'hepatocyte growth factor-like protein']",['Desertifilaceae'],0.58075035,0.08462728,2,0.05,10,50,100,0.1,0.1
89,3,3,0,"['bone morphogenetic protein receptor type-1B [EC:2.7.11.30]', 'Melanogenesis', 'Mitophagy - animal']",[],0.7422407,0.038081896,2,0.05,10,50,100,0.1,0.1
90,2,2,0,"['lymphotoxin beta receptor TNFR superfamily member 3', 'galactoside 3(4)-fucosyltransferase 3 [EC:2.4.1.65]']",[],0.98205763,0.005545217,2,0.05,10,50,100,0.1,0.1
91,2,2,0,"['mTOR signaling pathway', 'Platelet activation']",[],0.799288,0.025910292,2,0.05,10,50,100,0.1,0.1
92,3,2,1,"['C-C motif chemokine 4', 'interferon kappa']",['Phascolarctobacterium'],0.5955928,0.060524102,2,0.05,10,50,100,0.1,0.1
93,6,3,3,"['tumor necrosis factor, alpha-induced protein 3 [EC:3.4.19.12]', 'Drug metabolism - other enzymes', 'C-C motif chemokine 18']","['Neglecta', 'Parvimonas', 'Tissierellia']",0.37725464,0.13559632,2,0.05,10,50,100,0.1,0.1
94,2,1,1,['claudin'],['Slackia'],0.46812057,0.04590946,2,0.05,10,50,100,0.1,0.1
95,15,4,11,"['interleukin 1 receptor type II', 'C-X-C chemokine receptor type 2', 'C-X-C chemokine receptor type 1', 'pyrin']","['Peptococcaceae', 'Bacteroides', 'Ructibacterium', 'Ruminococcoides', 'Paludihabitans', 'Fournierella', 'Catenibacillus', 'Merdimonas', 'Massiliprevotella', 'Cellulosilyticum', 'Thermoclostridium']",0.14366178,0.22409053,2,0.05,10,50,100,0.1,0.1
96,2,2,0,"['Bladder cancer', 'Cytoskeleton in muscle cells']",[],0.34584475,0.04497223,2,0.05,10,50,100,0.1,0.1
97,2,1,1,['Choline metabolism in cancer'],['Kocuria'],0.507009,0.049089856,2,0.05,10,50,100,0.1,0.1
98,2,2,0,"['C-C chemokine receptor type 3', 'C-C chemokine receptor type 9']",[],0.6603528,0.034550447,2,0.05,10,50,100,0.1,0.1
99,2,2,0,"['interleukin 10 receptor beta', 'Virion - Human immunodeficiency virus']",[],0.7157922,0.023629464,2,0.05,10,50,100,0.1,0.1
100,2,1,1,['C-C motif chemokine 20'],['Dendrosporobacter'],0.9785715,0.0072107124,2,0.05,10,50,100,0.1,0.1
101,2,2,0,"['C-C motif chemokine 11', 'acyl-CoA 6-desaturase (Delta-6 desaturase) [EC:1.14.19.3]']",[],0.72961605,0.026430428,2,0.05,10,50,100,0.1,0.1
102,8,2,6,"['interleukin 17A', 'cardiotrophin 1']","['Clostridia', 'Eubacteriales', 'Bacteroidia', 'Bacteroidaceae', 'Duncaniella', 'Gracilibacteraceae']",0.4829138,0.11703902,2,0.05,10,50,100,0.1,0.1
103,2,1,1,['interleukin 10 receptor alpha'],['Roseburia'],0.80003756,0.029347992,2,0.05,10,50,100,0.1,0.1
104,2,2,0,"['PPAR signaling pathway', 'interleukin 36 alpha']",[],0.5714648,0.045921575,2,0.05,10,50,100,0.1,0.1
105,2,2,0,"['tumor necrosis factor receptor superfamily member 11A', 'Type II diabetes mellitus']",[],0.42965615,0.049853135,2,0.05,10,50,100,0.1,0.1
106,2,2,0,"['ATP-binding cassette, subfamily A (ABC1), member 1', 'ATF-like basic leucine zipper transcriptional factor']",[],0.6187086,0.027338957,2,0.05,10,50,100,0.1,0.1
107,2,2,0,"['Longevity regulating pathway - multiple species', 'Bacterial invasion of epithelial cells']",[],0.7210257,0.043866746,2,0.05,10,50,100,0.1,0.1
108,3,2,1,"['interleukin 15 receptor alpha', 'Salivary secretion']",['Lawsonellaceae'],0.62542564,0.043096606,2,0.05,10,50,100,0.1,0.1
109,2,2,0,"['receptor-interacting serine/threonine-protein kinase 2 [EC:2.7.11.1]', 'sphingosine 1-phosphate receptor 5']",[],0.8288679,0.02006927,2,0.05,10,50,100,0.1,0.1
110,2,2,0,"['Parathyroid hormone synthesis, secretion and action', 'Dopaminergic synapse']",[],0.50297314,0.038996786,2,0.05,10,50,100,0.1,0.1
111,2,1,1,"[""purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]""]",['Pelospora'],0.7073552,0.034766708,2,0.05,10,50,100,0.1,0.1
112,2,2,0,"['C-C chemokine receptor type 10', 'Purine metabolism']",[],0.64062023,0.02826025,2,0.05,10,50,100,0.1,0.1
113,5,3,2,"['CX3C chemokine receptor 1', 'nucleotide-binding oligomerization domain-containing protein 2', 'tumor necrosis factor receptor superfamily member 6B']","['Acutalibacter', 'Lactococcus']",0.49019146,0.10542048,2,0.05,10,50,100,0.1,0.1
114,2,1,1,['interleukin 21'],['Suonthocola'],0.9678101,0.003671682,2,0.05,10,50,100,0.1,0.1
115,3,1,2,['activin receptor type-2B [EC:2.7.11.30]'],"['Veillonellales', 'Hydrogenoanaerobacterium']",0.6282928,0.04408076,2,0.05,10,50,100,0.1,0.1
116,25,4,21,"['C-C motif chemokine 19', 'interferon omega', 'thymic stromal-derived lymphopoietin receptor', 'tumor necrosis factor receptor superfamily member 18']","['Peptoniphilaceae', 'Solibaculum', 'Phocaeicola', 'Caproicibacter', 'Harryflintia', 'Aminipila', 'Pararoseburia', 'Robinsoniella', 'Baileyella', 'Agathobacter', 'Vallitaleaceae', 'Petrocella', 'Desulfurispora', 'Fusicatenibacter', 'Drancourtella', 'Methanobrevibacter', 'Methanobacteriaceae', 'Proteinivorax', 'Proteinivoraceae', 'Falcatimonas', 'Alterileibacterium']",-0.22715159,0.3249708,2,0.05,10,50,100,0.1,0.1
117,3,3,0,"['leukemia inhibitory factor', 'interleukin 21 receptor', 'interleukin 17C']",[],0.43387714,0.08145549,2,0.05,10,50,100,0.1,0.1
118,2,1,1,['DNA (cytosine-5)-methyltransferase 3B [EC:2.1.1.37]'],['Rubneribacter'],0.90330136,0.012546143,2,0.05,10,50,100,0.1,0.1
