Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
15,5,4,1,"['interferon beta', 'CD86 antigen', 'interleukin 2 receptor alpha', 'phenylpyruvate tautomerase [EC:5.3.2.1]']",['Limosilactobacillus'],0.82653797,0.09293608,2,0.1,60,50,100,0.1,10
16,2,2,0,"['Chemokine signaling pathway', 'Cholesterol metabolism']",[],0.72309697,0.078961335,2,0.1,60,50,100,0.1,10
17,10,6,4,"['toll-like receptor 2', 'Fatty acid metabolism', 'dual oxidase [EC:1.6.3.1 1.11.1.-]', 'Thyroid hormone synthesis', 'ATP-dependent chromatin remodeling', 'Proteasome']","['Streptococcus', 'Corynebacteriaceae', 'Corynebacterium', 'Scardovia']",0.34206057,0.31245488,2,0.1,60,50,100,0.1,10
18,2,1,1,['TGF-beta receptor type-1 [EC:2.7.11.30]'],['Bifidobacteriaceae'],0.30111519,0.097922795,2,0.1,60,50,100,0.1,10
19,17,13,4,"['adenomatosis polyposis coli protein', 'interferon receptor 1', 'C-X-C motif chemokine 10', 'fatty acid synthase, animal type [EC:2.3.1.85]', 'interleukin 13', 'toll-like receptor 9', 'galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69]', 'motilin', 'ankyrin-3', 'tumor necrosis factor receptor superfamily member 21', 'interferon regulatory factor 8', 'deleted in malignant brain tumors 1 protein', 'tumor necrosis factor receptor superfamily member 25']","['Prevotellamassilia', 'Leptotrichia', 'Microbacteriaceae', 'Lancefieldella']",0.48570043,0.4353291,2,0.1,60,50,100,0.1,10
20,10,10,0,"['tumor necrosis factor receptor superfamily member 10A/B', 'proto-oncogene tyrosine-protein kinase Kit [EC:2.7.10.1]', 'toll-interleukin 1 receptor (TIR) domain-containing adaptor protein', 'solute carrier family 4 (sodium bicarbonate cotransporter), member 4', 'E3 ubiquitin-protein ligase RNF31 [EC:2.3.2.31]', 'Maturity onset diabetes of the young', 'Proximal tubule bicarbonate reclamation', 'Nitrogen metabolism', 'Porphyrin metabolism', 'Virion - Herpesvirus']",[],0.38925228,0.33345914,2,0.1,60,50,100,0.1,10
21,4,1,3,['beta-glucuronidase [EC:3.2.1.31]'],"['Chloroplast', 'Oculatellaceae', 'Ferruginibacter']",0.6571956,0.13575953,2,0.1,60,50,100,0.1,10
22,41,28,13,"['transcription factor 7-like 2', 'heme oxygenase 1 [EC:1.14.14.18]', 'C-C chemokine receptor type 5', 'glucagon', 'bone morphogenetic protein receptor type-2 [EC:2.7.11.30]', 'interleukin 6 signal transducer', 'C-X-C motif chemokine 12', 'defensin, alpha', 'alpha-N-acetylneuraminate alpha-2,8-sialyltransferase (sialyltransferase 8A) [EC:2.4.3.8]', 'leptin', 'interleukin 23 receptor', 'C-C motif chemokine 22', 'C-C motif chemokine 17', 'C-C chemokine receptor type 10', 'bone morphogenetic protein 7', 'interleukin 11', 'C-C motif chemokine 21', 'fatty acid-binding protein 1, liver', 'interleukin 17D', 'interferon omega', 'interleukin 27 subunit alpha', 'C-C chemokine receptor type 6', 'interleukin 17C', 'interleukin-1 receptor-associated kinase 3 [EC:2.7.11.1]', 'epithelial cell adhesion molecule', 'Collecting duct acid secretion', 'Glycosaminoglycan degradation', 'Ascorbate and aldarate metabolism']","['Rubneribacter', 'Chitinophagaceae', 'Oligosphaerales', 'Oligosphaera', 'Hafnia', 'Paludibacter', 'Paludibacteraceae', 'Paraeggerthella', 'Thermophilibacter', 'Moraxellaceae', 'Marivibrio', 'Arabiibacter', 'Proteus']",-0.3961223,1.1001126,2,0.1,60,50,100,0.1,10
23,23,23,0,"['Pathways in cancer', 'IL-17 signaling pathway', 'Th17 cell differentiation', 'Influenza A', 'Human cytomegalovirus infection', 'Necroptosis', 'Toxoplasmosis', 'Coronavirus disease - COVID-19', 'Alcoholic liver disease', 'Pertussis', 'Neutrophil extracellular trap formation', 'Epstein-Barr virus infection', 'Th1 and Th2 cell differentiation', 'Measles', 'C-type lectin receptor signaling pathway', 'Natural killer cell mediated cytotoxicity', 'Calcium signaling pathway', 'Cytosolic DNA-sensing pathway', 'ECM-receptor interaction', 'Parkinson disease', 'Antifolate resistance', 'Arginine biosynthesis', 'Arginine and proline metabolism']",[],-0.25488445,0.6396976,2,0.1,60,50,100,0.1,10
24,9,1,8,['CD80 antigen'],"['Sellimonas', 'Flintibacter', 'Odoribacteraceae', 'Caproicibacter', 'Butyricicoccus', 'Ethanoligenens', 'Butyricimonas', 'Copranaerobaculum']",0.3245936,0.27370837,2,0.1,60,50,100,0.1,10
25,2,2,0,"['monocyte differentiation antigen CD14', 'fms-related tyrosine kinase 3 ligand']",[],0.7985574,0.053119663,2,0.1,60,50,100,0.1,10
26,14,4,10,"['C-X-C motif chemokine 5/6', 'interleukin 17F', 'C-X-C chemokine receptor type 3', 'SEL1 protein']","['Hallella', 'Heliobacteriaceae', 'Lysinibacillus', 'Faecalibacillus', 'Paenibacillus', 'Rummeliibacillus', 'Faecalitalea', 'Anaeroglobus', 'Oligella', 'Levilactobacillus']",0.41272423,0.2422136,2,0.1,60,50,100,0.1,10
27,11,6,5,"['interleukin 2 receptor gamma', 'Metabolic pathways', 'beta-2-microglobulin', 'toll-like receptor 1', 'Tyrosine metabolism', 'Phenylalanine metabolism']","['Streptococcaceae', 'Actinomycetaceae', 'Megasphaera', 'Carnobacteriaceae', 'Weizmannia']",0.40748847,0.32513547,2,0.1,60,50,100,0.1,10
28,3,3,0,"['interleukin 18', 'NADPH oxidase 1', 'Basal transcription factors']",[],0.62417006,0.094695285,2,0.1,60,50,100,0.1,10
29,9,9,0,"['NOD-like receptor signaling pathway', 'Hematopoietic cell lineage', 'NF-kappa B signaling pathway', 'Inflammatory bowel disease', 'Rheumatoid arthritis', 'Malaria', 'Phagosome', 'Type I diabetes mellitus', 'African trypanosomiasis']",[],0.4417195,0.26448187,2,0.1,60,50,100,0.1,10
30,4,2,2,"['CD28 antigen', 'interleukin 12 receptor beta-2']","['Oenococcus', 'Ornithinibacillus']",0.46646976,0.14011759,2,0.1,60,50,100,0.1,10
31,51,51,0,"['PI3K-Akt signaling pathway', 'Human T-cell leukemia virus 1 infection', 'Kaposi sarcoma-associated herpesvirus infection', 'Salmonella infection', 'Transcriptional misregulation in cancer', 'HIF-1 signaling pathway', 'Rap1 signaling pathway', 'Pathogenic Escherichia coli infection', 'Proteoglycans in cancer', 'Hepatitis B', 'Autophagy - animal', 'Ras signaling pathway', 'Human papillomavirus infection', 'Hepatitis C', 'Hepatocellular carcinoma', 'MicroRNAs in cancer', 'Chemical carcinogenesis - reactive oxygen species', 'Human immunodeficiency virus 1 infection', 'Regulation of actin cytoskeleton', 'Acute myeloid leukemia', 'Non-alcoholic fatty liver disease', 'Neurotrophin signaling pathway', 'Cellular senescence', 'Growth hormone synthesis, secretion and action', 'FoxO signaling pathway', 'p53 signaling pathway', 'Pancreatic cancer', 'Phospholipase D signaling pathway', 'Renal cell carcinoma', 'Adipocytokine signaling pathway', 'Choline metabolism in cancer', 'Chronic myeloid leukemia', 'Non-small cell lung cancer', 'Melanoma', 'Bladder cancer', 'Adherens junction', 'Apelin signaling pathway', 'Dilated cardiomyopathy', 'Hypertrophic cardiomyopathy', 'Thyroid hormone signaling pathway', 'Oxytocin signaling pathway', 'GnRH secretion', 'VEGF signaling pathway', 'Thyroid cancer', 'Cocaine addiction', 'Amphetamine addiction', 'Dopaminergic synapse', 'Carbohydrate digestion and absorption', 'Retrograde endocannabinoid signaling', 'Glutamatergic synapse', 'Long-term potentiation']",[],-0.3299979,0.9804432,2,0.1,60,50,100,0.1,10
32,5,4,1,"['transferrin receptor', 'growth differentiation factor 5', 'fatty acid-binding protein 2, intestinal', 'tumor necrosis factor receptor superfamily member 13B']",['Streptophyta'],0.5921882,0.14157316,2,0.1,60,50,100,0.1,10
33,5,3,2,"['tumor necrosis factor receptor superfamily member 16', 'galactoside 3(4)-fucosyltransferase 3 [EC:2.4.1.65]', 'solute carrier family 26 (sulfate anion transporter), member 2']","['Gordonibacter', 'Desertifilales']",0.729112,0.15025611,2,0.1,60,50,100,0.1,10
34,2,2,0,"['Toll-like receptor signaling pathway', 'Legionellosis']",[],0.7245062,0.06709069,2,0.1,60,50,100,0.1,10
35,3,2,1,"['Hormone signaling', 'Arrhythmogenic right ventricular cardiomyopathy']",['Priestia'],0.57475615,0.13942564,2,0.1,60,50,100,0.1,10
36,7,6,1,"['KIT ligand', 'C-C motif chemokine 15/23', 'bone morphogenetic protein 2', 'aryl hydrocarbon receptor', 'thrombopoietin', 'Pancreatic secretion']",['Cyanophyceae'],0.5032453,0.2583911,2,0.1,60,50,100,0.1,10
37,12,7,5,"['granulocyte colony-stimulating factor', 'CX3C chemokine receptor 1', 'activin receptor type-2B [EC:2.7.11.30]', 'C-X-C chemokine receptor type 6', 'liver X receptor beta', 'thymic stromal-derived lymphopoietin receptor', 'MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 1']","['Flavobacteriia', 'Leyella', 'Enorma', 'Sutterella', 'Succinivibrionaceae']",0.073267214,0.49361002,2,0.1,60,50,100,0.1,10
38,3,3,0,"['TNF signaling pathway', 'Lipid and atherosclerosis', 'Amoebiasis']",[],0.49510232,0.11690712,2,0.1,60,50,100,0.1,10
39,14,11,3,"['toll-like receptor 3', 'interleukin 2 receptor beta', 'FMS-like tyrosine kinase 4 [EC:2.7.10.1]', 'tumor necrosis factor receptor superfamily member 14', 'interleukin 10 receptor beta', 'RAR-related orphan receptor alpha', 'C-C chemokine receptor type 9', 'C-C chemokine receptor type 7', 'C-C motif chemokine 16', 'interleukin 22 receptor alpha 1', 'activin receptor type-1B [EC:2.7.11.30]']","['Cyanobacteriota', 'Paratractidigestivibacter', 'Acinetobacter']",0.35528824,0.28890702,2,0.1,60,50,100,0.1,10
40,2,2,0,"['low density lipoprotein receptor-related protein 5/6', 'hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]']",[],0.6085799,0.08623762,2,0.1,60,50,100,0.1,10
41,2,2,0,"['C-C chemokine receptor type 3', 'interleukin 36 alpha']",[],0.8673669,0.024500785,2,0.1,60,50,100,0.1,10
42,17,2,15,"['acyl-CoA 6-desaturase (Delta-6 desaturase) [EC:1.14.19.3]', 'C-C motif chemokine 20']","['Rhodospirillales', 'Clostridiaceae 2', 'Guggenheimella', 'Defluviitaleaceae', 'Defluviitalea', 'Catenibacillus', 'Eubacteriales_incertae_sedis_XII', 'Cuneatibacter', 'Anaeroplasmatales', 'Pseudoflavonifractor', 'Filifactor', 'Zhenhengia', 'Terrisporobacter', 'Cellulosibacter', 'Aggregatibacter']",0.09832425,0.37513724,2,0.1,60,50,100,0.1,10
43,13,7,6,"['growth hormone receptor', 'high mobility group protein B1', 'C1GALT1-specific chaperone 1', 'interferon kappa', 'beta-defensin 4', 'Cysteine and methionine metabolism', 'Mucin type O-glycan biosynthesis']","['Enterobacterales', 'Pseudoprevotella', 'Paenibacillaceae', 'Pseudoleptotrichia', 'Allisonella', 'Escherichia/Shigella']",0.43025798,0.41672298,2,0.1,60,50,100,0.1,10
44,6,5,1,"['tumor necrosis factor receptor superfamily member 1B', 'ATP-binding cassette, subfamily A (ABC1), member 1', 'Asthma', 'Ferroptosis', 'NACHT, LRR and PYD domains-containing protein 6']",['Actinomycetota'],0.5529989,0.21268007,2,0.1,60,50,100,0.1,10
45,2,1,1,['interleukin 12 receptor beta-1'],['Pasteurellales'],0.7516395,0.056429468,2,0.1,60,50,100,0.1,10
46,3,2,1,"['somatostatin', 'Biosynthesis of cofactors']",['Gardnerella'],0.803122,0.09987754,2,0.1,60,50,100,0.1,10
47,7,6,1,"['C-C motif chemokine 11', 'gastric inhibitory polypeptide', 'interleukin 24', 'C-C motif chemokine 27', 'tumor necrosis factor receptor superfamily member 19', 'Glycosphingolipid biosynthesis - ganglio series']",['Ichthyobacteriaceae'],0.41457444,0.28890163,2,0.1,60,50,100,0.1,10
48,13,13,0,"['Signaling pathways regulating pluripotency of stem cells', 'Wnt signaling pathway', 'Autophagy - other', 'Longevity regulating pathway', 'Fc epsilon RI signaling pathway', 'Tight junction', 'Bacterial invasion of epithelial cells', 'Type II diabetes mellitus', 'Oocyte meiosis', 'Aldosterone-regulated sodium reabsorption', 'Regulation of lipolysis in adipocytes', 'GABAergic synapse', 'Circadian entrainment']",[],0.035125557,0.4281137,2,0.1,60,50,100,0.1,10
49,5,5,0,"['Herpes simplex virus 1 infection', 'Shigellosis', 'PD-L1 expression and PD-1 checkpoint pathway in cancer', 'B cell receptor signaling pathway', 'Fc gamma R-mediated phagocytosis']",[],0.67654955,0.11979323,2,0.1,60,50,100,0.1,10
