Cluster ID,Number of Nodes,Gene Nodes,Microbe Nodes,Gene Node List,Microbe Node List,Silhouette Score,Cluster Diameter,min_samples,epsilon,dimensions,walk_length,n_walks,p,q
28,3,1,2,['C-X-C motif chemokine 11'],"['Coprobacter', 'Companilactobacillus']",0.780945,0.041987933,3,0.03,10,10,100,1.0,0.1
29,5,3,2,"['nitric-oxide synthase, inducible [EC:1.14.13.39]', 'Primary immunodeficiency', 'small subunit ribosomal protein S18e']","['Megasphaera', 'Romboutsia']",0.56127965,0.07383384,3,0.03,10,10,100,1.0,0.1
30,3,3,0,"['beta-2-microglobulin', 'cardiotrophin 1', 'inhibin beta A chain']",[],0.872598,0.03361302,3,0.03,10,10,100,1.0,0.1
31,4,1,3,['interleukin 18 receptor accessory protein'],"['Kineothrix', 'Eubacteriaceae', 'Pelospora']",0.93002814,0.023430811,3,0.03,10,10,100,1.0,0.1
32,3,2,1,"['interleukin 17 receptor B', 'leucine-rich repeat kinase 2 [EC:2.7.11.1]']",['Massiliimalia'],0.7162468,0.0230202,3,0.03,10,10,100,1.0,0.1
33,3,1,2,['interleukin 11 receptor alpha'],"['Aminipila', 'Metaprevotella']",0.93288344,0.027870208,3,0.03,10,10,100,1.0,0.1
34,3,3,0,"['CD44 antigen', 'integrin alpha X', 'Biosynthesis of cofactors']",[],0.70566314,0.034222864,3,0.03,10,10,100,1.0,0.1
35,3,1,2,['C-X-C motif chemokine 16'],"['Veillonella', 'Thermoplasmata']",0.8768026,0.028005159,3,0.03,10,10,100,1.0,0.1
36,3,3,0,"['MAPK signaling pathway', 'liver X receptor beta', 'MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 1']",[],0.6727322,0.043260437,3,0.03,10,10,100,1.0,0.1
37,4,3,1,"['tumor necrosis factor ligand superfamily member 7', 'interleukin 1 receptor-like 1', 'Arginine and proline metabolism']",['Barnesiella'],0.61743,0.048437566,3,0.03,10,10,100,1.0,0.1
38,4,2,2,"['protein S100-A9', 'autophagy-related protein 16-2']","['Guopingia', 'Methanobrevibacter']",0.6272875,0.06969629,3,0.03,10,10,100,1.0,0.1
39,3,1,2,['intercellular adhesion molecule 3'],"['Faecalitalea', 'Acetitomaculum']",0.68119735,0.02096318,3,0.03,10,10,100,1.0,0.1
40,3,0,3,[],"['Dorea', 'Anaerobutyricum', 'Murdochiella']",0.9674471,0.021869553,3,0.03,10,10,100,1.0,0.1
41,3,0,3,[],"['Coprobacillaceae', 'Clostridium sensu stricto', 'Turicibacteraceae']",0.84221035,0.013944669,3,0.03,10,10,100,1.0,0.1
42,4,0,4,[],"['Ruminococcoides', 'Pseudobutyrivibrio', 'Methanobacteria', 'Falcatimonas']",0.7673876,0.06262692,3,0.03,10,10,100,1.0,0.1
43,4,1,3,['interleukin 20 receptor beta'],"['Zongyangia', 'Youxingia', 'Bulleidia']",0.86701673,0.044274982,3,0.03,10,10,100,1.0,0.1
44,3,1,2,['tumor necrosis factor receptor superfamily member 13C'],"['Natranaerobiales', 'Intestinibacillus']",0.72711414,0.036268067,3,0.03,10,10,100,1.0,0.1
45,3,2,1,"['C-C motif chemokine 13', 'NACHT, LRR and PYD domains-containing protein 6']",['Facklamia'],0.690634,0.03132239,3,0.03,10,10,100,1.0,0.1
46,3,2,1,"['monocyte differentiation antigen CD14', 'Purine metabolism']",['Succiniclasticum'],0.8829822,0.030694567,3,0.03,10,10,100,1.0,0.1
47,3,1,2,['signal transducer and activator of transcription 1'],"['Aerococcaceae', 'Peribacillus']",0.70354646,0.031519786,3,0.03,10,10,100,1.0,0.1
48,3,1,2,['C-X-C motif chemokine 9'],"['Hydrogeniiclostridium', 'Williamwhitmaniaceae']",0.627052,0.05012729,3,0.03,10,10,100,1.0,0.1
49,3,0,3,[],"['Acidaminococcaceae', 'Acidaminococcus', 'Pectinatus']",0.76567245,0.043176707,3,0.03,10,10,100,1.0,0.1
50,3,0,3,[],"['Porphyromonas', 'Natranaerobiaceae', 'Solobacterium']",0.5360551,0.039543614,3,0.03,10,10,100,1.0,0.1
